Episode,Step,Reward,X-Target,Y-Target,Z-Target,X-Current,Y-Current,Z-Current 
40,4000,NaN,0.95025516,-0.21936853,-0.10012289,0.6978428,0.21462427,-0.107261665
81,8100,-80.4603998913692,0.88721174,0.31226867,-0.108867824,0.7954523,-0.0038413836,-0.10366811
122,12200,-74.90402731444479,0.69151944,-0.27696502,-0.09917548,0.8260566,-0.0634416,-0.10268774
163,16300,-52.936092177101514,0.99767166,-0.008874143,-0.103585325,0.73311937,-0.10061981,-0.102076195
204,20400,-6.819112153112541,0.8562834,0.19073048,-0.10686863,0.6535555,0.24410324,-0.107746564
245,24500,-17.070766479682327,0.70219445,0.1868638,-0.106805034,0.6832394,0.27046442,-0.10818019
286,28600,0.4726639381818638,0.6753699,-0.09422681,-0.10218135,0.79959786,0.04200391,-0.10442222
327,32700,17.599136591146063,0.96066844,-0.03800093,-0.103106216,0.8022203,-0.15171623,-0.1012357
368,36800,18.489065547430812,0.9360722,0.23517643,-0.10759973,0.70303684,0.26197568,-0.10804055
409,40900,28.622436988564928,0.7385466,-0.03529248,-0.10315077,0.7537655,-0.07608624,-0.10247975
450,45000,71.67559725349658,0.9810488,-0.27465218,-0.099213526,0.78564155,-0.28227448,-0.09908814
491,49100,87.59077112019624,0.5056643,-0.08439362,-0.1023431,0.76071787,-0.07398102,-0.10251438
532,53200,113.14970252366001,0.98884475,-0.26870906,-0.099311285,0.7667851,-0.37787923,-0.09751553
573,57300,60.589317625274454,0.71920013,0.13009588,-0.10587125,0.7416412,0.18868318,-0.106834956
614,61400,85.51399171394527,0.99120486,0.22549586,-0.107440494,0.7441417,0.20909958,-0.10717079
655,65500,117.91780661313028,0.6243466,0.246332,-0.10778323,0.71741134,0.17626794,-0.10663074
696,69600,37.61361696135103,0.97087157,0.30485412,-0.10874586,0.76233876,0.16681245,-0.106475204
737,73700,126.6890065823028,0.92307186,-0.044518907,-0.102999,0.8122878,-0.09503411,-0.102168076
778,77800,131.66772052187454,0.5951373,0.020407237,-0.104066975,0.7356731,-0.013009602,-0.1035173
819,81900,118.06970209888969,0.59564,0.08287422,-0.1050945,0.6958952,0.08229246,-0.10508493
860,86000,115.01781811351712,0.512707,0.21094678,-0.107201174,0.7250291,0.132859,-0.1059167
901,90100,117.28158722793128,0.80319136,0.28953263,-0.108493835,0.6985891,0.17687109,-0.10664066
942,94200,130.73950258341662,0.93840224,0.38356853,-0.11004064,0.7351498,0.1340678,-0.10593659
983,98300,110.08296098200329,0.98504186,-0.26653704,-0.09934701,0.7931371,-0.0752559,-0.102493405
1024,102400,148.99725415775123,0.8597225,0.36961225,-0.109811075,0.76997745,0.019403324,-0.104050465
1064,106400,123.07860013151056,0.9565281,0.35728785,-0.109608345,0.80350006,0.3200973,-0.1089966
1105,110500,150.75568485890165,0.9571902,0.13786593,-0.10599906,0.92003226,0.15042052,-0.106205575
1146,114600,133.55716115206505,0.6927725,0.029246867,-0.10421238,0.7053453,-0.058256388,-0.102765486
1187,118700,148.39708924602235,0.9681101,0.050241135,-0.104557715,0.95529336,-0.013992367,-0.10350113
1228,122800,186.03251754303264,0.87806696,0.32658502,-0.109103315,0.8434865,0.20365548,-0.10708124
1269,126900,205.88583590830595,0.6541655,0.1216537,-0.10573239,0.6721594,0.056363646,-0.104658425
1310,131000,210.25396182922242,0.91538185,0.24571787,-0.107773125,0.882549,0.27124304,-0.10819299
1351,135100,206.77257078962433,0.9475295,0.25772688,-0.10797066,0.81511736,0.29836622,-0.10863914
1392,139200,241.03772041949097,0.9831485,0.18660367,-0.10680075,0.902762,0.18989636,-0.106854916
1433,143300,211.75458595434782,0.78370845,-0.25705126,-0.09950304,0.80385935,-0.3147524,-0.09855391
1474,147400,236.56932710132833,0.9751781,0.30312148,-0.10871736,0.87607956,0.23610823,-0.10761505
