Episode,Step,Reward,X-Target,Y-Target,Z-Target,X-Current,Y-Current,Z-Current 
40,4000,NaN,0.95025516,-0.21936853,-0.10012289,0.71159315,0.20255317,-0.10706311
81,8100,-81.9459605738601,0.88721174,0.31226867,-0.108867824,0.8011673,0.0018770585,-0.10376217
122,12200,-75.89276706202695,0.69151944,-0.27696502,-0.09917548,0.81539375,-0.056137796,-0.10280788
163,16300,-51.34547632075536,0.99767166,-0.008874143,-0.103585325,0.7351677,-0.07175082,-0.10255106
204,20400,-0.08126370692999253,0.8562834,0.19073048,-0.10686863,0.63937676,0.25517482,-0.107928686
245,24500,-12.091728648449772,0.70219445,0.1868638,-0.106805034,0.6918176,0.24678165,-0.10779063
286,28600,8.577714488684606,0.6753699,-0.09422681,-0.10218135,0.81918895,-0.023231473,-0.10334916
327,32700,18.93916691911416,0.96066844,-0.03800093,-0.103106216,0.80924714,-0.15777034,-0.10113612
368,36800,24.366291844672116,0.9360722,0.23517643,-0.10759973,0.7097716,0.25899386,-0.1079915
409,40900,28.892308668169598,0.7385466,-0.03529248,-0.10315077,0.74473727,-0.07227638,-0.102542415
450,45000,73.67247627128204,0.9810488,-0.27465218,-0.099213526,0.8527798,-0.25697652,-0.09950427
491,49100,98.8802499315114,0.5056643,-0.08439362,-0.1023431,0.719832,-0.08423624,-0.10234569
532,53200,124.17977155816212,0.98884475,-0.26870906,-0.099311285,0.7745171,-0.3919484,-0.09728411
573,57300,79.6998822705493,0.71920013,0.13009588,-0.10587125,0.7426872,0.19089025,-0.10687126
614,61400,97.63531767450021,0.99120486,0.22549586,-0.107440494,0.7679473,0.18662384,-0.106801085
655,65500,131.68687232217505,0.6243466,0.246332,-0.10778323,0.729966,0.16345675,-0.10642001
696,69600,67.99116218247869,0.97087157,0.30485412,-0.10874586,0.78987473,0.13870475,-0.10601286
737,73700,157.53768887639558,0.92307186,-0.044518907,-0.102999,0.81080645,-0.07231381,-0.102541804
778,77800,157.39829522624245,0.5951373,0.020407237,-0.104066975,0.72564566,-0.011000473,-0.103550345
819,81900,138.96400951669156,0.59564,0.08287422,-0.1050945,0.7056659,0.06928295,-0.10487094
860,86000,148.23184970234436,0.512707,0.21094678,-0.107201174,0.71893567,0.14233692,-0.106072605
901,90100,157.8497203506662,0.80319136,0.28953263,-0.108493835,0.6995451,0.17458755,-0.1066031
942,94200,163.50505990270557,0.93840224,0.38356853,-0.11004064,0.7249822,0.15081924,-0.10621213
983,98300,138.3348026610474,0.98504186,-0.26653704,-0.09934701,0.7974423,-0.10583781,-0.101990364
1024,102400,163.05575302190698,0.8597225,0.36961225,-0.109811075,0.76997745,0.019403324,-0.104050465
1064,106400,149.49420863919008,0.9565281,0.35728785,-0.109608345,0.8714178,0.2786409,-0.10831468
1105,110500,160.46049841485564,0.9571902,0.13786593,-0.10599906,0.9357012,0.1525756,-0.106241025
1146,114600,149.44048056052597,0.6927725,0.029246867,-0.10421238,0.70623785,-0.04654272,-0.10296571
1187,118700,162.75540567154937,0.9681101,0.050241135,-0.104557715,0.97205895,0.0018309415,-0.10376141
1228,122800,190.07102792810042,0.87806696,0.32658502,-0.109103315,0.8240734,0.23065731,-0.10752539
1269,126900,213.0131591420098,0.6541655,0.1216537,-0.10573239,0.65247196,0.061538506,-0.10474355
1310,131000,209.70879690227338,0.91538185,0.24571787,-0.107773125,0.85732317,0.24177867,-0.10770833
1351,135100,205.07342543663773,0.9475295,0.25772688,-0.10797066,0.81642836,0.2990329,-0.10865011
1392,139200,232.7656151126977,0.9831485,0.18660367,-0.10680075,0.9088535,0.18107441,-0.1067098
1433,143300,202.2834168452544,0.78370845,-0.25705126,-0.09950304,0.81885463,-0.29284474,-0.09891427
1474,147400,238.69030878615598,0.9751781,0.30312148,-0.10871736,0.83858657,0.21580577,-0.107281104
