Episode,Step,Reward,X-Target,Y-Target,Z-Target,X-Current,Y-Current,Z-Current 
40,4000,NaN,0.95025516,-0.21936853,-0.10012289,0.70754963,0.1927936,-0.10690257
81,8100,-83.58241105015621,0.88721174,0.31226867,-0.108867824,0.78971356,-0.02348554,-0.10334498
122,12200,-75.3118479978395,0.69151944,-0.27696502,-0.09917548,0.8249558,-0.06804802,-0.10261197
163,16300,-52.09880826966774,0.99767166,-0.008874143,-0.103585325,0.73365825,-0.11623893,-0.10181928
204,20400,-3.074999214235655,0.8562834,0.19073048,-0.10686863,0.66534466,0.22984709,-0.107512064
245,24500,-15.697035511282653,0.70219445,0.1868638,-0.106805034,0.69921416,0.24987604,-0.10784152
286,28600,-0.45042784344913667,0.6753699,-0.09422681,-0.10218135,0.8086346,-0.0065635233,-0.10362333
327,32700,16.51043067864634,0.96066844,-0.03800093,-0.103106216,0.8044318,-0.19854209,-0.10046546
368,36800,11.319379398427358,0.9360722,0.23517643,-0.10759973,0.6999442,0.24688205,-0.10779227
409,40900,18.447527801343043,0.7385466,-0.03529248,-0.10315077,0.76141095,-0.06986848,-0.10258202
450,45000,65.46862607474472,0.9810488,-0.27465218,-0.099213526,0.8067441,-0.27912593,-0.099139936
491,49100,94.91220800656326,0.5056643,-0.08439362,-0.1023431,0.7365595,-0.073239,-0.10252658
532,53200,123.79171893776159,0.98884475,-0.26870906,-0.099311285,0.78692496,-0.38459393,-0.09740508
573,57300,85.38814534144817,0.71920013,0.13009588,-0.10587125,0.73672503,0.18096648,-0.10670803
614,61400,109.80807596268352,0.99120486,0.22549586,-0.107440494,0.76978153,0.20868903,-0.10716403
655,65500,136.41069924503108,0.6243466,0.246332,-0.10778323,0.70737493,0.19120899,-0.10687651
696,69600,64.76649636786355,0.97087157,0.30485412,-0.10874586,0.78028154,0.15917447,-0.106349565
737,73700,147.66684055775372,0.92307186,-0.044518907,-0.102999,0.8195371,-0.11229274,-0.101884186
778,77800,149.30402332539907,0.5951373,0.020407237,-0.104066975,0.7291684,0.0031915635,-0.103783794
819,81900,133.5041084708198,0.59564,0.08287422,-0.1050945,0.68325126,0.07738285,-0.10500417
860,86000,143.9862867118249,0.512707,0.21094678,-0.107201174,0.70854867,0.1732422,-0.106580965
901,90100,149.03430483303478,0.80319136,0.28953263,-0.108493835,0.69625723,0.18375848,-0.10675395
942,94200,159.16365910795798,0.93840224,0.38356853,-0.11004064,0.72573286,0.14924203,-0.10618619
983,98300,138.78698191604656,0.98504186,-0.26653704,-0.09934701,0.7955362,-0.09084086,-0.102237046
1024,102400,160.75766490257743,0.8597225,0.36961225,-0.109811075,0.76997745,0.019403324,-0.104050465
1064,106400,144.56097205943584,0.9565281,0.35728785,-0.109608345,0.88225615,0.2605213,-0.10801663
1105,110500,163.1794622982042,0.9571902,0.13786593,-0.10599906,0.9432255,0.17697348,-0.10664234
1146,114600,150.35463447890976,0.6927725,0.029246867,-0.10421238,0.7173188,-0.06759519,-0.10261942
1187,118700,163.95294552754387,0.9681101,0.050241135,-0.104557715,0.9696888,-0.01799443,-0.1034353
1228,122800,200.958016107768,0.87806696,0.32658502,-0.109103315,0.8295622,0.24723086,-0.10779801
1269,126900,218.41257572093514,0.6541655,0.1216537,-0.10573239,0.6533894,0.06271502,-0.1047629
1310,131000,222.55071983777782,0.91538185,0.24571787,-0.107773125,0.8919812,0.25226274,-0.107880786
1351,135100,208.01019710510283,0.9475295,0.25772688,-0.10797066,0.8288778,0.29198366,-0.10853416
1392,139200,241.0525246820318,0.9831485,0.18660367,-0.10680075,0.9053268,0.21572463,-0.10727976
1433,143300,209.52267309335102,0.78370845,-0.25705126,-0.09950304,0.77864134,-0.33199072,-0.09827036
1474,147400,237.08818721681803,0.9751781,0.30312148,-0.10871736,0.8706742,0.20082006,-0.1070346
