Episode,Step,Reward,X-Target,Y-Target,Z-Target,X-Current,Y-Current,Z-Current 
40,4000,NaN,0.95025516,-0.21936853,-0.10012289,0.71135914,0.14769049,-0.10616067
81,8100,-79.54690928693645,0.88721174,0.31226867,-0.108867824,0.8041827,0.012729072,-0.10394068
122,12200,-75.94310672915503,0.69151944,-0.27696502,-0.09917548,0.8137504,-0.070183486,-0.102576844
163,16300,-52.60578187498133,0.99767166,-0.008874143,-0.103585325,0.75703704,-0.10922098,-0.10193471
204,20400,-4.930397791235236,0.8562834,0.19073048,-0.10686863,0.6601284,0.23297381,-0.107563496
245,24500,-15.039329639298606,0.70219445,0.1868638,-0.106805034,0.7094246,0.20817512,-0.107155584
286,28600,5.350785598528492,0.6753699,-0.09422681,-0.10218135,0.8069218,0.027861698,-0.1041896
327,32700,19.204582812585475,0.96066844,-0.03800093,-0.103106216,0.8068863,-0.16693135,-0.10098543
368,36800,22.3732631409621,0.9360722,0.23517643,-0.10759973,0.7093368,0.23703246,-0.10763026
409,40900,23.742748617786482,0.7385466,-0.03529248,-0.10315077,0.7673497,-0.09494422,-0.10216955
450,45000,63.78958806077474,0.9810488,-0.27465218,-0.099213526,0.85962045,-0.26966804,-0.099295504
491,49100,81.98473288325839,0.5056643,-0.08439362,-0.1023431,0.74380654,-0.07735023,-0.102458954
532,53200,110.97296147621068,0.98884475,-0.26870906,-0.099311285,0.7948472,-0.3864813,-0.09737404
573,57300,69.06563920163052,0.71920013,0.13009588,-0.10587125,0.7274697,0.16859771,-0.106504574
614,61400,96.64862045478084,0.99120486,0.22549586,-0.107440494,0.76929164,0.19414301,-0.106924765
655,65500,114.90739146995155,0.6243466,0.246332,-0.10778323,0.73043776,0.15613256,-0.106299534
696,69600,41.32535619900911,0.97087157,0.30485412,-0.10874586,0.77544844,0.13405807,-0.10593642
737,73700,132.57707519205331,0.92307186,-0.044518907,-0.102999,0.8188631,-0.09844094,-0.10211203
778,77800,127.39769557561226,0.5951373,0.020407237,-0.104066975,0.73236245,-0.006846909,-0.103618674
819,81900,120.24903782554458,0.59564,0.08287422,-0.1050945,0.68892723,0.09899449,-0.105359666
860,86000,129.21193712117284,0.512707,0.21094678,-0.107201174,0.7094893,0.1738825,-0.1065915
901,90100,127.06839120539637,0.80319136,0.28953263,-0.108493835,0.71550196,0.1556159,-0.10629103
942,94200,135.1149688280664,0.93840224,0.38356853,-0.11004064,0.7368698,0.13866568,-0.10601222
983,98300,110.42255990408923,0.98504186,-0.26653704,-0.09934701,0.79775643,-0.108622074,-0.101944566
1024,102400,139.24078511313786,0.8597225,0.36961225,-0.109811075,0.76997745,0.019403324,-0.104050465
1064,106400,124.56318893565683,0.9565281,0.35728785,-0.109608345,0.8347848,0.31572536,-0.10892469
1105,110500,151.62621531437256,0.9571902,0.13786593,-0.10599906,0.9067888,0.19174716,-0.10688536
1146,114600,133.11186566768643,0.6927725,0.029246867,-0.10421238,0.731234,-0.07442464,-0.10250708
1187,118700,148.5088063727936,0.9681101,0.050241135,-0.104557715,0.9578123,0.009953107,-0.103895016
1228,122800,182.4950181289743,0.87806696,0.32658502,-0.109103315,0.8002093,0.2592012,-0.107994914
1269,126900,195.896912622377,0.6541655,0.1216537,-0.10573239,0.69879735,0.034968175,-0.10430649
1310,131000,202.88086816339768,0.91538185,0.24571787,-0.107773125,0.8595531,0.2671407,-0.108125515
1351,135100,181.15188949394303,0.9475295,0.25772688,-0.10797066,0.7921295,0.32183555,-0.109025195
1392,139200,227.490532491152,0.9831485,0.18660367,-0.10680075,0.8789633,0.23961867,-0.1076728
1433,143300,196.15650305065,0.78370845,-0.25705126,-0.09950304,0.80394286,-0.34514806,-0.09805393
1474,147400,230.037214190306,0.9751781,0.30312148,-0.10871736,0.84848833,0.19767554,-0.10698287
1515,151500,200.8061569165854,0.9123743,-0.27507755,-0.09920653,0.79867345,-0.27514356,-0.09920544
