Episode,Step,Reward,X-Target,Y-Target,Z-Target,X-Current,Y-Current,Z-Current 
40,4000,NaN,0.95025516,-0.21936853,-0.10012289,0.71456677,0.18596052,-0.10679017
81,8100,-80.72556931122833,0.88721174,0.31226867,-0.108867824,0.8060289,-0.0027948618,-0.10368532
122,12200,-77.36914721990671,0.69151944,-0.27696502,-0.09917548,0.8025197,-0.06347782,-0.10268714
163,16300,-52.343262049160266,0.99767166,-0.008874143,-0.103585325,0.7401166,-0.07753932,-0.10245585
204,20400,-5.1433761974068375,0.8562834,0.19073048,-0.10686863,0.6519961,0.23704618,-0.107630484
245,24500,-15.879338968603507,0.70219445,0.1868638,-0.106805034,0.6963102,0.2597011,-0.10800314
286,28600,3.6845463630772954,0.6753699,-0.09422681,-0.10218135,0.8148736,0.020828212,-0.1040739
327,32700,17.048845788252283,0.96066844,-0.03800093,-0.103106216,0.801948,-0.21224411,-0.100240074
368,36800,18.2739449178503,0.9360722,0.23517643,-0.10759973,0.69948614,0.24043882,-0.10768629
409,40900,23.286886883069062,0.7385466,-0.03529248,-0.10315077,0.75513095,-0.067125075,-0.10262715
450,45000,61.09586179787778,0.9810488,-0.27465218,-0.099213526,0.85513437,-0.25460646,-0.09954326
491,49100,88.36739148491688,0.5056643,-0.08439362,-0.1023431,0.71326333,-0.034174956,-0.10316915
532,53200,114.02773516177741,0.98884475,-0.26870906,-0.099311285,0.799259,-0.33963522,-0.09814461
573,57300,77.35726233037845,0.71920013,0.13009588,-0.10587125,0.724531,0.19812772,-0.106990315
614,61400,107.04268846322073,0.99120486,0.22549586,-0.107440494,0.7631729,0.19413345,-0.10692461
655,65500,129.94515421477735,0.6243466,0.246332,-0.10778323,0.71114016,0.19210888,-0.10689131
696,69600,60.496550760176746,0.97087157,0.30485412,-0.10874586,0.8148372,0.09936631,-0.105365776
737,73700,151.67054217937834,0.92307186,-0.044518907,-0.102999,0.81765264,-0.09265129,-0.102207266
778,77800,149.14094032515322,0.5951373,0.020407237,-0.104066975,0.72199225,-0.01854069,-0.103426315
819,81900,141.85126225708274,0.59564,0.08287422,-0.1050945,0.6954272,0.07132968,-0.1049046
860,86000,148.81511129992225,0.512707,0.21094678,-0.107201174,0.71810293,0.12729482,-0.10582518
901,90100,153.41467796518987,0.80319136,0.28953263,-0.108493835,0.7019285,0.16951196,-0.10651961
942,94200,163.75371854575616,0.93840224,0.38356853,-0.11004064,0.72030735,0.15294497,-0.1062471
983,98300,131.62515801002306,0.98504186,-0.26653704,-0.09934701,0.7968854,-0.101618595,-0.10205977
1024,102400,157.41177039601783,0.8597225,0.36961225,-0.109811075,0.76997745,0.019403324,-0.104050465
1064,106400,143.88750168232517,0.9565281,0.35728785,-0.109608345,0.8653283,0.29285264,-0.10854845
1105,110500,159.84127844609796,0.9571902,0.13786593,-0.10599906,0.9494626,0.1335174,-0.105927534
1146,114600,152.88266695370078,0.6927725,0.029246867,-0.10421238,0.74166435,-0.053199828,-0.10285621
1187,118700,171.60499596427863,0.9681101,0.050241135,-0.104557715,0.96079683,-0.048991453,-0.102925435
1228,122800,192.8628624109948,0.87806696,0.32658502,-0.109103315,0.8304739,0.23483974,-0.10759419
1269,126900,210.55253215375754,0.6541655,0.1216537,-0.10573239,0.67899954,0.040274333,-0.10439377
1310,131000,220.2187894690733,0.91538185,0.24571787,-0.107773125,0.8465326,0.2762993,-0.108276166
1351,135100,207.3457080491022,0.9475295,0.25772688,-0.10797066,0.82212055,0.29137397,-0.10852413
1392,139200,235.81976991752583,0.9831485,0.18660367,-0.10680075,0.85751,0.21784148,-0.10731459
1433,143300,206.53699558416037,0.78370845,-0.25705126,-0.09950304,0.80480844,-0.2866789,-0.09901569
1474,147400,232.74377188843036,0.9751781,0.30312148,-0.10871736,0.85661656,0.2006863,-0.107032396
