Episode,Step,Reward,X-Target,Y-Target,Z-Target,X-Current,Y-Current,Z-Current 
40,4000,NaN,0.95025516,-0.21936853,-0.10012289,0.7085319,0.17902161,-0.106676035
81,8100,-78.07241862472684,0.88721174,0.31226867,-0.108867824,0.79640055,-0.024820216,-0.10332303
122,12200,-77.44999080023716,0.69151944,-0.27696502,-0.09917548,0.8055229,-0.050220896,-0.10290521
163,16300,-55.70347959468908,0.99767166,-0.008874143,-0.103585325,0.7473114,-0.08486054,-0.102335416
204,20400,-7.305567969819118,0.8562834,0.19073048,-0.10686863,0.64832497,0.2536021,-0.10790282
245,24500,-14.955668484382182,0.70219445,0.1868638,-0.106805034,0.6842855,0.25415552,-0.107911915
286,28600,13.190729390679547,0.6753699,-0.09422681,-0.10218135,0.7996755,-0.0030566384,-0.10368102
327,32700,24.227673102087202,0.96066844,-0.03800093,-0.103106216,0.80370414,-0.18303593,-0.100720525
368,36800,20.269013897107943,0.9360722,0.23517643,-0.10759973,0.704138,0.25309306,-0.10789444
409,40900,24.155633283625274,0.7385466,-0.03529248,-0.10315077,0.7615065,-0.06877819,-0.102599956
450,45000,64.84582108756369,0.9810488,-0.27465218,-0.099213526,0.7897567,-0.27672315,-0.099179454
491,49100,82.99356472018344,0.5056643,-0.08439362,-0.1023431,0.76893425,-0.081233144,-0.10239509
532,53200,105.60046635884459,0.98884475,-0.26870906,-0.099311285,0.7505195,-0.43276444,-0.09661272
573,57300,59.635848805366884,0.71920013,0.13009588,-0.10587125,0.73134816,0.1951061,-0.10694061
614,61400,84.21051200400403,0.99120486,0.22549586,-0.107440494,0.7688582,0.18537462,-0.10678054
655,65500,116.552161435273,0.6243466,0.246332,-0.10778323,0.7322621,0.15914771,-0.106349126
696,69600,42.56018866254542,0.97087157,0.30485412,-0.10874586,0.78080106,0.14403318,-0.10610051
737,73700,128.73756239749247,0.92307186,-0.044518907,-0.102999,0.81526405,-0.09832955,-0.102113865
778,77800,125.28766366396496,0.5951373,0.020407237,-0.104066975,0.746455,-0.015803885,-0.10347134
819,81900,114.39523910509192,0.59564,0.08287422,-0.1050945,0.699321,0.08592224,-0.105144635
860,86000,117.20490843298066,0.512707,0.21094678,-0.107201174,0.7264905,0.16736397,-0.10648428
901,90100,116.61963193641957,0.80319136,0.28953263,-0.108493835,0.7181933,0.15158133,-0.10622467
942,94200,127.62309147562229,0.93840224,0.38356853,-0.11004064,0.75054514,0.12907219,-0.105854414
983,98300,110.03350081698758,0.98504186,-0.26653704,-0.09934701,0.7965406,-0.09882405,-0.10210573
1024,102400,145.77207609164813,0.8597225,0.36961225,-0.109811075,0.76997745,0.019403324,-0.104050465
1064,106400,121.60009999625369,0.9565281,0.35728785,-0.109608345,0.79824924,0.28978157,-0.10849793
1105,110500,141.93763153638443,0.9571902,0.13786593,-0.10599906,0.9245795,0.15450107,-0.1062727
1146,114600,122.40676918810196,0.6927725,0.029246867,-0.10421238,0.7235397,-0.065728374,-0.10265013
1187,118700,139.21536985951238,0.9681101,0.050241135,-0.104557715,0.9517396,-0.0375709,-0.103113286
1228,122800,179.4618436243699,0.87806696,0.32658502,-0.109103315,0.8242783,0.22479005,-0.107428886
1269,126900,192.33608726826643,0.6541655,0.1216537,-0.10573239,0.6759729,0.045004044,-0.10447157
1310,131000,197.00209931065606,0.91538185,0.24571787,-0.107773125,0.8601224,0.21516028,-0.10727048
1351,135100,191.7596360284868,0.9475295,0.25772688,-0.10797066,0.8147403,0.299673,-0.10866064
1392,139200,223.74736213643848,0.9831485,0.18660367,-0.10680075,0.8948621,0.23319563,-0.10756715
1433,143300,193.10453173678468,0.78370845,-0.25705126,-0.09950304,0.8101384,-0.280336,-0.09912003
1474,147400,227.59728220013966,0.9751781,0.30312148,-0.10871736,0.85081613,0.16558881,-0.10645508
