Episode,Step,Reward,X-Target,Y-Target,Z-Target,X-Current,Y-Current,Z-Current 
40,4000,NaN,0.95025516,-0.21936853,-0.10012289,0.73608446,0.18009488,-0.10669369
81,8100,-80.69846629469346,0.88721174,0.31226867,-0.108867824,0.78976685,-0.015009284,-0.10348441
122,12200,-75.11556511540206,0.69151944,-0.27696502,-0.09917548,0.8203601,-0.07712106,-0.102462724
163,16300,-48.94377839990497,0.99767166,-0.008874143,-0.103585325,0.7465654,-0.113253504,-0.10186838
204,20400,-0.7158225906448189,0.8562834,0.19073048,-0.10686863,0.6741536,0.21496096,-0.1072672
245,24500,-8.099532955636072,0.70219445,0.1868638,-0.106805034,0.71375674,0.21192992,-0.10721735
286,28600,15.664457622670529,0.6753699,-0.09422681,-0.10218135,0.79783595,0.04888388,-0.10453539
327,32700,24.66418541626254,0.96066844,-0.03800093,-0.103106216,0.8066622,-0.20288247,-0.10039407
368,36800,16.67895199354018,0.9360722,0.23517643,-0.10759973,0.7098181,0.23556925,-0.10760619
409,40900,20.96835333610231,0.7385466,-0.03529248,-0.10315077,0.7551953,-0.07094811,-0.10256427
450,45000,66.03803064779997,0.9810488,-0.27465218,-0.099213526,0.7952935,-0.28202617,-0.09909223
491,49100,87.71762013607398,0.5056643,-0.08439362,-0.1023431,0.7353397,-0.06795492,-0.1026135
532,53200,118.67479803252714,0.98884475,-0.26870906,-0.099311285,0.75750035,-0.4327352,-0.096613206
573,57300,71.22409088156242,0.71920013,0.13009588,-0.10587125,0.73357147,0.19564308,-0.10694944
614,61400,95.38921250278489,0.99120486,0.22549586,-0.107440494,0.7784939,0.1850887,-0.106775835
655,65500,128.49626269657776,0.6243466,0.246332,-0.10778323,0.7325422,0.1548266,-0.10627805
696,69600,53.66637321667471,0.97087157,0.30485412,-0.10874586,0.7960359,0.14330539,-0.106088534
737,73700,144.08650527299372,0.92307186,-0.044518907,-0.102999,0.8207635,-0.09340805,-0.10219482
778,77800,147.5564200947004,0.5951373,0.020407237,-0.104066975,0.72638875,-0.012770586,-0.10352123
819,81900,132.13458511210143,0.59564,0.08287422,-0.1050945,0.6799451,0.09687108,-0.10532474
860,86000,137.32648033060374,0.512707,0.21094678,-0.107201174,0.71097964,0.16867663,-0.10650587
901,90100,142.12709962059265,0.80319136,0.28953263,-0.108493835,0.7011007,0.1784878,-0.10666725
942,94200,154.6027057810323,0.93840224,0.38356853,-0.11004064,0.7355692,0.1405596,-0.10604337
983,98300,133.16833585378114,0.98504186,-0.26653704,-0.09934701,0.79508334,-0.08786769,-0.10228595
1024,102400,162.58002075272515,0.8597225,0.36961225,-0.109811075,0.76997745,0.019403324,-0.104050465
1064,106400,155.4996952743112,0.9565281,0.35728785,-0.109608345,0.87856585,0.298774,-0.10864585
1105,110500,174.82345252010902,0.9571902,0.13786593,-0.10599906,0.9468141,0.15284295,-0.10624542
1146,114600,168.09737218109657,0.6927725,0.029246867,-0.10421238,0.7328458,-0.051012747,-0.10289218
1187,118700,180.61930714143875,0.9681101,0.050241135,-0.104557715,0.96781,0.023456395,-0.10411713
1228,122800,209.22990007201452,0.87806696,0.32658502,-0.109103315,0.84063834,0.2554455,-0.107933134
1269,126900,224.12787977857687,0.6541655,0.1216537,-0.10573239,0.68275136,0.03499168,-0.10430688
1310,131000,231.99369983514285,0.91538185,0.24571787,-0.107773125,0.8946163,0.24816206,-0.10781333
1351,135100,221.66167534545016,0.9475295,0.25772688,-0.10797066,0.82886356,0.32842153,-0.10913353
1392,139200,253.22905250633434,0.9831485,0.18660367,-0.10680075,0.89586467,0.19728084,-0.10697638
1433,143300,210.85592993763953,0.78370845,-0.25705126,-0.09950304,0.79824954,-0.314424,-0.09855931
1474,147400,234.8015074886972,0.9751781,0.30312148,-0.10871736,0.8529244,0.21397856,-0.10725104
