Episode,Step,Reward,X-Target,Y-Target,Z-Target,X-Current,Y-Current,Z-Current 
40,4000,NaN,0.74778837,0.024108706,-0.10412786,0.7058435,0.15048444,-0.1062018
81,8100,-40.39637482566481,0.975943,-0.14812632,-0.101294756,0.76079017,-0.1071142,-0.101975694
122,12200,-75.73765977286668,0.74006426,0.3109512,-0.10884615,0.7409773,0.13114473,-0.1058901
163,16300,-80.71697541603805,0.922961,0.14439332,-0.10610643,0.87570375,0.104191095,-0.10544162
204,20400,-25.71649594504394,0.6592238,-0.03891792,-0.103091136,0.72034657,-0.17402948,-0.10086688
245,24500,47.992398362395285,0.76903814,0.20508645,-0.10710478,0.6557524,0.20741464,-0.10714854
286,28600,47.60347597834741,0.97530603,-0.2825462,-0.09908368,0.8619307,-0.31921464,-0.09847362
327,32700,93.77904852380397,0.8406516,0.13505633,-0.105952844,0.8539017,0.13290955,-0.10591865
368,36800,131.3329086574771,0.62330073,-0.21967456,-0.100117855,0.6703003,-0.18147407,-0.10074575
409,40900,166.44040292356314,0.92777884,0.35019955,-0.10949175,0.81609887,0.19947046,-0.10700836
450,45000,158.47668574093962,0.55601895,0.12471665,-0.10578277,0.6512557,0.029489279,-0.10421187
491,49100,207.51859010542356,0.78154457,-0.28815237,-0.09899146,0.766894,-0.17845172,-0.100792155
532,53200,235.1250726742066,0.6253697,0.11760139,-0.10566573,0.6149837,0.12414554,-0.10577661
573,57300,214.87919751622925,0.52890676,0.290121,-0.10850351,0.5322378,0.30710828,-0.10878035
614,61400,192.10918454000893,0.6710136,0.08945571,-0.10520276,0.64585674,0.06484151,-0.10479457
655,65500,206.8283684319455,0.87736034,0.10421099,-0.10544547,0.84971136,0.009712463,-0.103890866
696,69600,204.81039873825512,0.66796756,0.12186855,-0.10573592,0.60866755,0.20425218,-0.10708998
737,73700,242.68464749954344,0.872516,-0.15301447,-0.10121435,0.8164201,-0.21678698,-0.10016383
778,77800,253.90768181785268,0.932401,-0.0033796,-0.10367571,0.85890454,-0.06585637,-0.102647625
819,81900,248.82217260054824,0.7607194,0.3011575,-0.108685054,0.62219137,0.27971956,-0.108315624
860,86000,257.7111262476088,0.97381467,-0.27023855,-0.099286124,0.79504,-0.27200902,-0.09927021
901,90100,224.3919567649568,0.55495423,0.11879059,-0.10568529,0.69253707,0.06051594,-0.10473056
942,94200,246.71232436708956,0.95824903,-0.06990991,-0.102581345,0.80428976,-0.13949175,-0.10143767
983,98300,256.8127517026176,0.9160209,0.25542292,-0.10793276,0.80401254,0.05576873,-0.104646884
1024,102400,235.99432763262317,0.5429854,-0.012940372,-0.10351844,0.76995707,0.0193847,-0.104050696
1064,106400,239.36194830163876,0.52947694,0.03188617,-0.104255795,0.44410533,0.02240665,-0.1041
1105,110500,274.19300007268544,0.91405463,-0.25131696,-0.099597365,0.93575764,-0.16133405,-0.1010738
1146,114600,261.07253115215656,0.59623593,0.2799309,-0.1083359,0.6038979,0.31632248,-0.108927146
1187,118700,295.70269577552136,0.98241436,0.2887494,-0.10848095,0.9441846,0.21496996,-0.107276686
1228,122800,258.3672131518671,0.7383966,0.22442487,-0.10742287,0.71458536,0.21773516,-0.10731737
1269,126900,301.52652706333083,0.6876772,-0.02888579,-0.10325615,0.6490404,0.064126745,-0.104784176
1310,131000,294.1080846092387,0.92944586,-0.017485276,-0.10344368,0.9407013,0.08130791,-0.10506643
1351,135100,272.82915530674023,0.5683198,0.09221306,-0.105248116,0.5986928,0.0246087,-0.10413368
1392,139200,284.7841398013908,0.7408157,-0.012735081,-0.10352182,0.7094058,-0.08306255,-0.1023614
1433,143300,303.3018326600931,0.6852765,0.025321078,-0.10414781,0.7186102,-0.04625985,-0.102968276
1474,147400,280.1867470509434,0.5742704,0.10090541,-0.10539109,0.5758591,0.081622586,-0.1050726
