Episode,Step,Reward,X-Target,Y-Target,Z-Target,X-Current,Y-Current,Z-Current 
40,4000,NaN,0.5274865,0.03230186,-0.10426263,0.6994254,0.054514233,-0.10462566
81,8100,-73.7944534369373,0.98908603,0.09399984,-0.10527751,0.6175605,0.17732325,-0.10664268
122,12200,-66.81611749985508,0.6826654,-0.23236258,-0.09990915,0.79355365,-0.05219958,-0.10286965
163,16300,-68.20713889117091,0.5507596,-0.13067809,-0.10158176,0.7474699,-0.20267399,-0.10038984
204,20400,-36.22528917483597,0.6265596,0.119303755,-0.10569373,0.5372005,0.25524688,-0.10792987
245,24500,0.968055938963738,0.96322685,-0.065946735,-0.10264654,0.87197304,-0.23462303,-0.099866435
286,28600,43.020884424809985,0.9445402,-0.27343917,-0.09923348,0.8696721,-0.22637768,-0.10000766
327,32700,99.07081920775974,0.9474957,-0.0655589,-0.102652915,0.87255013,-0.18163094,-0.100734554
368,36800,123.62471025311731,0.7202378,0.2203474,-0.1073558,0.7217833,0.18356757,-0.106746495
409,40900,106.9653166785817,0.5603929,-0.06257325,-0.10270202,0.66193604,-0.050185673,-0.102907754
450,45000,171.5435966674215,0.6213791,-0.25159332,-0.09959282,0.65025127,-0.17940113,-0.10077767
491,49100,173.37335201875572,0.51467484,-0.063541695,-0.10268609,0.67097014,-0.15162475,-0.10123643
532,53200,159.49652843544277,0.84313285,-0.21428737,-0.10020647,0.8445851,-0.18089639,-0.100747645
573,57300,163.35796737655028,0.928804,-0.08717218,-0.102297395,0.8970574,-0.10543329,-0.101996586
614,61400,165.27499365904353,0.52667004,-0.05313258,-0.102857314,0.64124185,0.012000564,-0.10392709
655,65500,213.6143036694716,0.537144,-0.03415681,-0.10316945,0.6891205,-0.1097007,-0.10192581
696,69600,190.06217518651758,0.8754698,-0.16371919,-0.10103827,0.86953336,-0.13931979,-0.101440504
737,73700,216.17575816893998,0.9691143,0.18191712,-0.10672366,0.81529146,0.17634262,-0.10662887
778,77800,202.0580851974149,0.59376246,0.37578267,-0.10991257,0.62151706,0.2913599,-0.10852651
819,81900,209.13459834319167,0.63223624,0.33085027,-0.10917348,0.6800696,0.201186,-0.10703178
860,86000,227.4594339392547,0.6545377,0.33173656,-0.10918805,0.6277668,0.2505657,-0.10785596
901,90100,256.04809544843994,0.77723044,-0.1858736,-0.10067385,0.7731877,-0.15862966,-0.101117335
942,94200,251.56590841370695,0.7399753,-0.12479895,-0.10167847,0.7991374,-0.14967395,-0.10125946
983,98300,232.68820364648357,0.6020867,0.028357059,-0.10419774,0.7343784,-0.009879445,-0.10356651
1024,102400,256.167780022281,0.94016725,-0.14897831,-0.10128074,0.7699496,0.019409774,-0.10405161
1064,106400,254.66052480380972,0.8494389,-0.20470782,-0.100364044,0.88781315,-0.14543414,-0.1013331
1105,110500,210.65228751587819,0.96798176,-0.05019251,-0.102905676,0.956091,-0.056163613,-0.10280162
1146,114600,240.9858927245601,0.959202,0.35625365,-0.109591335,0.9216508,0.26666144,-0.108112484
1187,118700,281.57951469577637,0.89013267,0.09303414,-0.105261624,0.8998933,-0.03545413,-0.103148766
1228,122800,220.4687937398184,0.973348,-0.008790616,-0.103586696,0.92002386,-0.0218329,-0.103372864
1269,126900,247.27427643174525,0.9374927,-0.23536283,-0.0998598,0.9142516,-0.20910956,-0.10028034
1310,131000,233.08220284492955,0.9775174,-0.21833198,-0.10013994,0.94893384,-0.11487426,-0.10183905
1351,135100,269.7755307973198,0.9517359,-0.1443665,-0.1013566,0.95669556,-0.12095446,-0.1017434
1392,139200,247.1398010391605,0.9393356,-0.0846677,-0.10233859,0.94176763,-0.11251474,-0.1018762
1433,143300,250.04683641427982,0.8515683,-0.27035332,-0.09928424,0.82617104,-0.35686758,-0.09784395
1474,147400,238.89107211480214,0.86493146,0.27453285,-0.1082471,0.7711152,0.3254151,-0.109094016
