Episode,Step,Reward,X-Target,Y-Target,Z-Target,X-Current,Y-Current,Z-Current 
40,4000,NaN,0.87127936,-0.20524716,-0.10035517,0.7896338,-0.18996666,-0.100605376
81,8100,-92.9446657217685,0.98589414,-0.034398597,-0.10316547,0.81067985,-0.11579213,-0.10182651
122,12200,-79.76757311640536,0.9068495,0.28494215,-0.10841833,0.78045285,0.1336788,-0.105930604
163,16300,-75.06546097929144,0.56068176,0.053524684,-0.104611725,0.8001755,0.13804075,-0.1059967
204,20400,-33.578643501331165,0.7887056,0.21674502,-0.10729655,0.7821967,0.16228482,-0.10641039
245,24500,-19.193341539212618,0.859995,0.2879828,-0.10846835,0.7340145,0.36648902,-0.10976188
286,28600,11.219788858600698,0.91710925,0.31516576,-0.10891548,0.76421684,0.26896837,-0.10816209
327,32700,51.913574862865545,0.9819472,-0.18329354,-0.100716285,0.82504916,-0.27301782,-0.099227384
368,36800,29.751096848502797,0.8297244,-0.16126664,-0.10107861,0.77405506,-0.10787857,-0.10195031
409,40900,54.49486988586071,0.9049693,-0.238286,-0.09981171,0.79343015,-0.34533983,-0.09804549
450,45000,79.22115812823868,0.6150258,-0.20292728,-0.10039333,0.70433617,-0.11594651,-0.101819865
491,49100,135.36509289127474,0.90669173,-0.21690494,-0.100163415,0.82614493,-0.16763628,-0.100969054
532,53200,130.46268580322507,0.98324585,-0.14071406,-0.10141668,0.8192176,-0.3359755,-0.09820565
573,57300,98.34447052515692,0.9662102,0.34013078,-0.10932613,0.7623915,0.32226488,-0.109031476
614,61400,157.13844896489542,0.9746024,-0.055231888,-0.10282278,0.8427972,-0.16484517,-0.101008184
655,65500,130.75701878925202,0.76596516,0.3531899,-0.10954094,0.705791,0.25629672,-0.10795742
696,69600,215.23617222270283,0.6668555,-0.18584959,-0.10067424,0.6998181,-0.16371563,-0.10103075
737,73700,171.37403096488367,0.81008565,0.24403101,-0.10774538,0.7202019,0.17506196,-0.10660977
778,77800,167.96627957258738,0.9599681,0.044344623,-0.10446072,0.8411666,0.03496226,-0.10430784
819,81900,182.97520858045814,0.7089855,-0.1994841,-0.10044997,0.77586544,-0.22839457,-0.09998535
860,86000,203.47231583286887,0.7716422,0.037639655,-0.10435043,0.78970146,-0.07075778,-0.10256429
901,90100,191.744171039408,0.88785774,0.122877374,-0.10575251,0.7982194,0.10121956,-0.10540237
942,94200,252.98575249722404,0.64668936,0.2007249,-0.10703304,0.76024806,0.13002452,-0.105871424
983,98300,226.61158808730923,0.7529861,0.26102707,-0.10802495,0.7130469,0.14262348,-0.10607983
1024,102400,248.84915394019004,0.56886464,0.12952097,-0.1058618,0.7699558,0.01937847,-0.10404986
1064,106400,254.8315377449194,0.55240655,-0.08649535,-0.10230853,0.5577866,-0.05459144,-0.10283561
1105,110500,269.77387140148886,0.7173971,-0.25177452,-0.09958984,0.71280086,-0.20723303,-0.10031572
1146,114600,239.29466950208175,0.95373267,0.37127456,-0.10983842,0.8439919,0.3497972,-0.10948827
1187,118700,266.6712643572918,0.59977806,0.35845265,-0.10962751,0.59939474,0.35092586,-0.109511085
1228,122800,251.5690834992794,0.79838437,0.23351088,-0.10757233,0.8031916,0.18151563,-0.10671913
1269,126900,262.79563863106955,0.6306931,-0.05788466,-0.10277915,0.6378545,0.0328067,-0.104274035
1310,131000,266.8217680068706,0.93390083,0.38055623,-0.10999109,0.85049593,0.33092523,-0.109161936
1351,135100,275.4326720760145,0.88651997,-0.25023964,-0.09961509,0.879645,-0.21372867,-0.100216314
1392,139200,281.60618232755746,0.8082716,-0.1007281,-0.102074414,0.83490425,-0.13943063,-0.10143901
1433,143300,296.3543454527509,0.84906733,0.12033098,-0.105710626,0.8218159,0.14052722,-0.1060385
1474,147400,285.9147667453238,0.8099625,0.33107784,-0.10917722,0.7601122,0.33636305,-0.1092653
