Episode,Step,Reward,X-Target,Y-Target,Z-Target,X-Current,Y-Current,Z-Current 
2,200,NaN,0.9148259,0.06648027,-0.10482483,0.78305376,-0.04925639,-0.10292511
5,500,NaN,0.8281989,0.005375283,-0.10381971,0.7782719,0.018052436,-0.10403339
7,700,NaN,0.9875302,-0.13499764,-0.10151071,0.6961092,0.12839378,-0.10585729
10,1000,NaN,0.97436094,-0.17457458,-0.10085971,0.7555192,0.019335123,-0.104053564
12,1200,3.233361042469321,0.79489535,0.12969577,-0.105864674,0.7564102,0.03216208,-0.10426512
15,1500,3.233361042469321,0.76942414,-0.28668928,-0.09901553,0.74687076,-0.009725441,-0.10357259
17,1700,3.233361042469321,0.52315974,0.2171116,-0.10730258,0.71894556,-0.028607028,-0.10325857
20,2000,3.233361042469321,0.8003978,-0.21244161,-0.10023683,0.8051195,0.055042226,-0.10464168
23,2300,-26.615630466996556,0.5624555,0.3870325,-0.11009762,0.7705899,0.021725103,-0.10408905
25,2500,-26.615630466996556,0.8013515,0.19953121,-0.1070134,0.79254025,-0.008843636,-0.10358712
28,2800,-26.615630466996556,0.9249473,-0.23881827,-0.099802956,0.763792,0.036974575,-0.10434615
30,3000,-26.615630466996556,0.63953745,0.001609205,-0.10375777,0.7350451,0.063055456,-0.10477264
33,3300,-64.71012812370779,0.6477827,-0.22339055,-0.10005673,0.74484205,0.017818823,-0.104027085
35,3500,-64.71012812370779,0.58591557,0.06986278,-0.104880475,0.738415,0.060118675,-0.104719326
38,3800,-64.71012812370779,0.9928831,0.24778654,-0.10780715,0.76810586,0.018093204,-0.10403016
40,4000,-64.71012812370779,0.65194094,-0.017918313,-0.10343656,0.71580416,0.03658566,-0.10433131
43,4300,-72.3463873906653,0.925804,0.3806949,-0.10999337,0.7600507,0.05137521,-0.104581766
46,4600,-72.3463873906653,0.87319624,-0.08581831,-0.102319665,0.76456153,0.021317737,-0.10408179
48,4800,-72.3463873906653,0.9581185,0.23455802,-0.10758956,0.7754146,-0.047486827,-0.1029483
51,5100,-72.3463873906653,0.9267535,0.20076963,-0.10703377,0.7780831,-0.03780294,-0.103111744
53,5300,-74.8482871191746,0.9361334,-0.23476355,-0.09986965,0.7875798,0.03776197,-0.104354836
56,5600,-74.8482871191746,0.7038912,0.23107007,-0.10753218,0.7664079,0.01845207,-0.10402967
58,5800,-74.8482871191746,0.71915483,-0.021403274,-0.103379235,0.7668354,0.04095091,-0.104406655
61,6100,-74.8482871191746,0.84480447,-0.16649635,-0.10099258,0.79589194,0.0037249082,-0.10379025
64,6400,-95.5088544941243,0.92707616,0.3982351,-0.11028189,0.7699952,0.019399714,-0.104048945
66,6600,-95.5088544941243,0.99881846,-0.063496515,-0.10268684,0.7840339,0.015452707,-0.10398105
69,6900,-95.5088544941243,0.7198645,0.35057503,-0.10949793,0.7580458,0.029882586,-0.104221955
71,7100,-95.5088544941243,0.96244156,0.31940055,-0.10898513,0.76825255,0.02117025,-0.10407542
