Episode,Step,Reward,X-Target,Y-Target,Z-Target,X-Current,Y-Current,Z-Current 
2,200,NaN,0.93429506,0.20153567,-0.107046366,0.76034445,-0.020385215,-0.103401005
5,500,NaN,0.96455944,-0.09837364,-0.10211314,0.7794378,-0.024010316,-0.10334164
7,700,NaN,0.640313,0.13124837,-0.10589021,0.8170596,-0.042764086,-0.10302731
10,1000,NaN,0.8636419,-0.015592313,-0.10347482,0.77958965,0.0164228,-0.104003936
12,1200,-150.8963381116526,0.74470603,-0.15954469,-0.101106934,0.78119546,0.0039229933,-0.10379962
15,1500,-150.8963381116526,0.8021314,-0.13239332,-0.10155355,0.7866501,-0.031725254,-0.103209786
17,1700,-150.8963381116526,0.97350484,-0.29768363,-0.09883468,0.7641393,-0.046614386,-0.102963775
20,2000,-150.8963381116526,0.9810746,-0.26866716,-0.09931197,0.7760094,0.0241479,-0.10412921
23,2300,-113.49816785594791,0.96121925,0.06692041,-0.104832076,0.7701969,0.015761215,-0.10398947
25,2500,-113.49816785594791,0.5878819,0.35249206,-0.10952946,0.79252774,0.06462595,-0.10479321
28,2800,-113.49816785594791,0.9186192,0.37623295,-0.10991998,0.77656054,0.00070255424,-0.10373646
30,3000,-113.49816785594791,0.95867926,0.262162,-0.10804362,0.7725888,-0.009930336,-0.10355987
33,3300,-117.70359414143645,0.9820789,-0.21026206,-0.10027268,0.7899016,-0.05968072,-0.102742866
35,3500,-117.70359414143645,0.95961577,0.12112131,-0.10572363,0.7382195,-0.113360465,-0.1018469
38,3800,-117.70359414143645,0.85694945,-0.28153348,-0.09910034,0.79342633,0.04016672,-0.10439213
40,4000,-117.70359414143645,0.9104123,-0.10486904,-0.1020063,0.7738014,0.05090273,-0.104564
43,4300,-118.75862701047161,0.67396176,-0.05186767,-0.10287812,0.77914846,-0.015824836,-0.10346732
46,4600,-118.75862701047161,0.8463707,-0.27969885,-0.09913051,0.76790756,0.023432083,-0.10411471
48,4800,-118.75862701047161,0.6099823,-0.09940973,-0.102096096,0.75700533,0.026380269,-0.10416319
51,5100,-118.75862701047161,0.82320684,0.114858866,-0.105620615,0.7722586,-0.011464541,-0.10354249
53,5300,-100.08609373035425,0.6010143,0.33789012,-0.10928927,0.7405021,0.11315547,-0.10559764
56,5600,-100.08609373035425,0.939789,-0.17399989,-0.10086916,0.77778774,-0.005910522,-0.103633724
58,5800,-100.08609373035425,0.54832673,-0.05950127,-0.10275256,0.77817476,-0.04393077,-0.10301069
61,6100,-100.08609373035425,0.9475635,-0.2253717,-0.10002414,0.7713921,-0.016117992,-0.103460506
64,6400,-89.47750156865374,0.8197811,0.08526194,-0.10513377,0.7699622,0.019404318,-0.104049325
66,6600,-89.47750156865374,0.50438064,0.3626882,-0.10969718,0.77138716,0.014265569,-0.103965335
69,6900,-89.47750156865374,0.5075094,0.31623885,-0.10893313,0.77720106,0.016143378,-0.10399677
71,7100,-89.47750156865374,0.9147413,-0.078131974,-0.102446094,0.7914333,-0.08987337,-0.102244
74,7400,-88.67187396156609,0.7130033,-0.19740474,-0.10048417,0.76534927,0.039692998,-0.10437738
76,7600,-88.67187396156609,0.7837721,0.006329363,-0.10383541,0.78218496,-0.060933147,-0.10272714
79,7900,-88.67187396156609,0.64949566,-0.009148253,-0.10358082,0.7747207,-0.05283804,-0.10285593
81,8100,-88.67187396156609,0.7791021,0.35319242,-0.109540984,0.77872795,-0.11923844,-0.10176162
84,8400,-70.56509430645497,0.9855395,-0.10500794,-0.102004014,0.7909845,-0.0805971,-0.10240015
87,8700,-70.56509430645497,0.9853243,0.17029275,-0.106532454,0.7713243,0.016022671,-0.10399299
89,8900,-70.56509430645497,0.82101434,0.38145283,-0.11000584,0.7672805,-0.1704579,-0.1009236
92,9200,-70.56509430645497,0.7683677,-0.26542592,-0.09936529,0.7828055,-0.014442774,-0.10348996
94,9400,-70.00613883566574,0.8808899,-0.1845595,-0.10069546,0.80991554,-0.048325006,-0.10293175
97,9700,-70.00613883566574,0.76443344,-0.08076696,-0.102402754,0.7827092,-0.04317427,-0.103015594
99,9900,-70.00613883566574,0.8484036,0.19820088,-0.106991515,0.7737824,-0.15499824,-0.10118829
102,10200,-70.00613883566574,0.9439933,-0.077795126,-0.10245164,0.7765589,0.004450887,-0.10380101
104,10400,-76.70596932515019,0.6481112,-0.29085854,-0.098946944,0.805187,-0.07454247,-0.10250516
107,10700,-76.70596932515019,0.7584487,0.09206215,-0.105245635,0.77947474,0.03491698,-0.10430632
110,11000,-76.70596932515019,0.9789402,-0.008765274,-0.10358711,0.7697244,0.010549196,-0.10390421
112,11200,-76.96395383754665,0.5592879,-0.0037617136,-0.10366942,0.8163786,-0.0287137,-0.1032604
