Episode,Step,Reward,X-Target,Y-Target,Z-Target,X-Current,Y-Current,Z-Current 
2,200,NaN,0.5653417,0.013585222,-0.10395476,0.7585426,-0.0030069833,-0.103685245
5,500,NaN,0.9501794,0.37835327,-0.10995486,0.7743275,0.014913994,-0.1039805
7,700,NaN,0.52622914,0.23208441,-0.10754887,0.7369063,0.09947425,-0.10536733
10,1000,NaN,0.92386997,-0.1672312,-0.1009805,0.76346004,0.04332567,-0.10444642
12,1200,-138.3008300126361,0.51783967,-0.056747604,-0.10279785,0.7000191,0.08478161,-0.105133735
15,1500,-138.3008300126361,0.65266025,0.35783923,-0.10961742,0.77603614,0.013328733,-0.10395582
17,1700,-138.3008300126361,0.91400427,-0.18492664,-0.100689426,0.7328673,-0.03148232,-0.10321165
20,2000,-138.3008300126361,0.694897,0.071740896,-0.104911365,0.77907604,0.098393805,-0.105353646
23,2300,-137.39778035615922,0.57949686,0.0942524,-0.10528166,0.7702802,0.016248763,-0.1040027
25,2500,-137.39778035615922,0.93741363,-0.2768741,-0.09917697,0.7525145,-0.034361966,-0.10316652
28,2800,-137.39778035615922,0.9537221,0.37110984,-0.10983571,0.77512175,-0.0031372854,-0.1036831
30,3000,-137.39778035615922,0.64267075,0.24329086,-0.107733205,0.77510357,0.065053314,-0.10479736
33,3300,-121.88400107832625,0.99774164,0.002633413,-0.103774615,0.7730155,-0.03108481,-0.10322591
35,3500,-121.88400107832625,0.9342748,0.2473117,-0.107799344,0.7963916,-0.0064140977,-0.10362606
38,3800,-121.88400107832625,0.9984379,-0.24646005,-0.09967726,0.76832074,-0.013970025,-0.10349986
40,4000,-121.88400107832625,0.9924438,-0.0930067,-0.102201425,0.7700466,-0.05312037,-0.10285114
43,4300,-104.09401221570457,0.6368515,0.07974397,-0.10504301,0.74159193,0.03028859,-0.10422729
46,4600,-104.09401221570457,0.5120199,-0.1171759,-0.10180386,0.7709239,0.0074441745,-0.10384792
48,4800,-104.09401221570457,0.9366391,-0.27098143,-0.099273905,0.7263408,0.009435038,-0.103879586
51,5100,-104.09401221570457,0.8402334,0.3809297,-0.109997235,0.760722,0.03776529,-0.10435008
53,5300,-105.57786086792902,0.81012464,0.0879283,-0.10517763,0.8014493,0.06390337,-0.10478307
56,5600,-105.57786086792902,0.96341735,-0.26135075,-0.09943232,0.7530648,0.06372849,-0.1047839
58,5800,-105.57786086792902,0.6021582,0.08665609,-0.105156705,0.77105516,0.15858473,-0.106332794
61,6100,-105.57786086792902,0.995421,-0.2148423,-0.10019734,0.7322867,-0.046774346,-0.10295488
64,6400,-90.87581366482978,0.51862943,0.34660375,-0.1094326,0.7699665,0.019420251,-0.10404731
66,6600,-90.87581366482978,0.55465114,-0.10834201,-0.10194917,0.7538724,0.011786334,-0.10391945
