Distribution; Statistics; p-value; Parameters
beta;0.006104612779898044;0.8501350114488502;(36.62223364033238, 54.92735138208112, 74.20786479433485, 113.30570720803857)
johnsonsb;0.0060415029392552055;0.8587400013839607;(1.6449111922824122, 5.282865767898348, 66.21690695559444, 125.9106209935193)
johnsonsu;0.007105284077266405;0.6936445833815852;(-16.51827789099832, 22.13952309521318, 38.71609474098018, 98.78345205563386)
loggamma;0.013324024641436338;0.05741388354072901;(1001.5225589125541, -1142.2839812590496, 182.63908629764433)
powernorm;0.006036849231517705;0.8593661755747052;(0.6319346112957873, 117.29578650934079, 4.999812943046635)
skewnorm;0.007495200609375197;0.6279750526498153;(0.8096171580312316, 116.18284559278027, 6.672185409423019)
