Distribution; Statistics; p-value; Parameters
beta;0.005150864654622445;0.9534674774584091;(32.27584937944378, 30.263151388029573, -32.91455440950203, 231.4404837505279)
johnsonsb;0.005115591274118203;0.9560665271799837;(-0.23358799359255555, 4.510304477704919, -49.41661567414583, 265.1118951292329)
johnsonsu;0.005958234832586562;0.8697641723038417;(72.80860786251137, 101.78078256376469, 993.2638703098814, 1165.5048060401627)
loggamma;0.005611704944271628;0.9111611349449253;(586.429367718523, -2155.0905612278866, 351.72669409145954)
powernorm;0.006012384291808115;0.86263870709684;(1.0657295207418818, 87.3718644162836, 14.785752127290234)
skewnorm;0.005989137127137223;0.8657178777676071;(-0.4056595543911355, 91.09205237531147, 15.210202415293729)
