Distribution; Statistics; p-value; Parameters
beta;0.00491845826834475;0.968922010124402;(26.138996059597567, 10.276580607807137, 76.7979547215134, 87.44296391859669)
johnsonsb;0.0053145178289931705;0.940209742388451;(-2.24477088349973, 3.0686615396476213, 78.31098496684373, 91.25566158184888)
johnsonsu;0.008641045387191182;0.4441481895118932;(13.096032140001522, 8.36840018184, 188.7637749778168, 21.360219241227938)
loggamma;0.008506866160885307;0.46427671030682055;(9.505929011868009, 97.07963411809061, 19.325177853865043)
powernorm;0.009640000187289;0.3106028259623858;(6.013294994774546, 152.23815936419737, 9.989568732492797)
skewnorm;0.009821441775038187;0.2896340942247099;(-1.568095311997363, 145.42308417139134, 8.700042022970177)
