Distribution; Statistics; p-value; Parameters
beta;0.005720765679898598;0.8989593723123971;(63.466446256699484, 50.711398102433016, 13.027760138203359, 223.1733520332722)
johnsonsb;0.00572190579413584;0.8988276492363643;(-1.0594495995491084, 6.089303044017506, -1.5311278114207099, 255.22193488043087)
johnsonsu;0.00643818865721274;0.8015190945269419;(19.620272428927763, 36.97936321979232, 322.69567987233586, 333.8255435532046)
loggamma;0.006462679537889093;0.7977688080191534;(436.4437681029433, -1175.6375913969928, 215.99477189610047)
powernorm;0.006390854349087427;0.8087043796024629;(1.1943915292160978, 138.7782127756808, 10.883118439343683)
skewnorm;0.0063525527925554215;0.8144550470443539;(-0.5843438998390602, 141.6237979351838, 11.287313314931)
