Distribution; Statistics; p-value; Parameters
beta;0.0052862314261110654;0.9426422223379636;(838416988.2252959, 418.2779808771901, -187191982.70327616, 187192211.9565553)
johnsonsb;0.005600108742251864;0.9124113374733871;(-12.447010584028618, 13.439716204033132, -80.50298516711868, 302.16800037784674)
johnsonsu;0.005138581842231149;0.9543828999278354;(4.599207417078506, 11.466511954313134, 155.80282611922397, 48.21610798313902)
loggamma;0.005161085175926339;0.9526972865425172;(102.96134785103499, -78.11764343251335, 46.22164268768219)
powernorm;0.00508254354830695;0.9584186577973903;(1.657882524881423, 138.09107326250364, 5.266312035898764)
skewnorm;0.005065886775278194;0.9595738625778254;(-0.8744740260633026, 138.6834460650395, 5.366106902036732)
