Distribution; Statistics; p-value; Parameters
beta;0.00815713203442614;0.5188015765431959;(824.6468690407225, 167.66129774956477, -175.36623015820064, 374.38398628871397)
johnsonsb;0.008220311181450057;0.5087489955878582;(-7.125685856807435, 9.584135284224349, 3.3076543039452098, 195.55247020563678)
johnsonsu;0.007876373588718621;0.5643814486092262;(10.941154973337621, 15.943353249207785, 178.01609767240666, 56.87941176725295)
loggamma;0.008022031455262146;0.5405620474910808;(79.15429867627503, -36.559155475625296, 39.47718883932373)
powernorm;0.007521842475406659;0.6234910911667977;(1.7659128292954827, 138.2211764056603, 5.220133784168293)
skewnorm;0.007549378277073415;0.6188605852460485;(-0.9193275955257023, 138.61755272089687, 5.288744194093647)
