Distribution; Statistics; p-value; Parameters
beta;0.006663293849954066;0.7663024181195812;(53.29530101363818, 20.498135984919337, -104.13113165416529, 268.90855947986955)
johnsonsb;0.006805168699731523;0.7433764297812947;(-3.0396924078930474, 4.276113569218703, -91.49185139058977, 271.581824174144)
johnsonsu;0.007891951019832144;0.5618181647485809;(13.090154185981326, 10.612516809364894, 214.53165045651156, 78.86863872272363)
loggamma;0.0076218890610686985;0.6066904257612482;(18.11301082140638, -77.65125112579439, 58.46821604359418)
powernorm;0.008365934501265715;0.485908258743968;(3.4302544329109024, 108.00675870355484, 19.205728383024848)
skewnorm;0.008636010831395813;0.44489487764673086;(-1.3012743149680723, 101.46593224902927, 17.98815903721826)
