Distribution; Statistics; p-value; Parameters
beta;0.005839635485160366;0.8847777594051794;(456.2804209301448, 282.04631885216435, -269.7408718910569, 618.3521087764971)
johnsonsb;0.00827847125291481;0.49956989655996087;(12132.196921696697, 16581.66148536175, -270975.91508434917, 834554.9667566929)
johnsonsu;0.006129826797686672;0.8466395004017921;(13.442702025770586, 32.77667744061472, 253.1163703626912, 333.5208994805979)
loggamma;0.00602845032757085;0.8604933189329061;(645.4791335012842, -1703.5055513240204, 280.69871463030495)
powernorm;0.006284704924368362;0.8244943815402112;(1.1952971585151668, 114.2201457152939, 11.640937522004332)
skewnorm;0.006217342678526971;0.8342638006251799;(-0.5783202198388875, 117.21066214344418, 12.052933108120648)
