Distribution; Statistics; p-value; Parameters
beta;0.005813040128496927;0.8880280391945048;(27.361622896299863, 24.015845863263007, -26.371119255856776, 211.9349934352345)
johnsonsb;0.005765643586571223;0.8937107973207791;(-0.4204294892585128, 4.050624746574124, -40.09679044768444, 240.88236297800415)
johnsonsu;0.008203200082921525;0.5114633822009056;(18.659808610314393, 37.9359396222595, 339.16007108875453, 493.3484910055929)
loggamma;0.008203664158113577;0.5113896831336726;(637.2021279047933, -2293.833656296345, 368.6832718116672)
powernorm;0.00864984050741624;0.44284539350714874;(1.1720914900298292, 88.63917521547702, 15.306836379754827)
skewnorm;0.008610189863368145;0.4487350844667717;(-0.5548121542167104, 92.63163324243618, 15.846746992384602)
