Distribution; Statistics; p-value; Parameters
beta;0.004366050618875517;0.9911225559172594;(18.83120703205419, 8.829189806873332, 89.22239262135406, 74.13167652896033)
johnsonsb;0.004397994770944047;0.9903215885969229;(-1.6202722283908644, 2.7051278128832132, 89.6714665343633, 78.01902193397908)
johnsonsu;0.0075403404104523175;0.6203799456530708;(12.787553276272114, 8.568853007399849, 189.5687813849805, 23.46274047113223)
loggamma;0.007398173255193763;0.6443275408322728;(10.588948019656513, 92.23579097861406, 20.52701448570525)
powernorm;0.008515121497509714;0.46302485903779;(5.3937036371390885, 151.53490216994646, 9.810682002664201)
skewnorm;0.008829664235588286;0.4166738349056539;(-1.5343292794156587, 145.50632221504398, 8.68739552596733)
