Episode,Step,Reward,X-Target,Y-Target,Z-Target,X-Current,Y-Current,Z-Current 
40,4000,NaN,0.95025516,-0.21936853,-0.10012289,0.7103779,0.19689439,-0.106963776
81,8100,-75.22061478817287,0.88721174,0.31226867,-0.108867824,0.7920129,-0.031537145,-0.10321495
122,12200,-74.50967007681867,0.69151944,-0.27696502,-0.09917548,0.8218173,-0.036946077,-0.10312161
163,16300,-49.60067201330663,0.99767166,-0.008874143,-0.103585325,0.7361965,-0.103678875,-0.10203059
204,20400,7.409726015111026,0.8562834,0.19073048,-0.10686863,0.7046187,0.2185313,-0.10732717
245,24500,-2.804628874283394,0.70219445,0.1868638,-0.106805034,0.71064234,0.22731549,-0.10748234
286,28600,23.66390759474707,0.6753699,-0.09422681,-0.10218135,0.7809597,0.044934183,-0.10446931
327,32700,54.70269930844495,0.96066844,-0.03800093,-0.103106216,0.82726777,-0.17325778,-0.10086928
368,36800,51.517311860489286,0.9360722,0.23517643,-0.10759973,0.7721024,0.2436516,-0.107756756
409,40900,63.698578147568185,0.7385466,-0.03529248,-0.10315077,0.7142966,-0.096216746,-0.102150746
450,45000,108.97307986309043,0.9810488,-0.27465218,-0.099213526,0.86348134,-0.2651135,-0.09936845
491,49100,136.87648631735772,0.5056643,-0.08439362,-0.1023431,0.6924932,-0.087089114,-0.102296025
532,53200,157.7675370646861,0.98884475,-0.26870906,-0.099311285,0.8016432,-0.2891648,-0.098979674
573,57300,138.99712394098657,0.71920013,0.13009588,-0.10587125,0.73658305,0.17077275,-0.106550425
614,61400,162.5369261604959,0.99120486,0.22549586,-0.107440494,0.8342906,0.1852473,-0.1067723
655,65500,197.53535995311114,0.6243466,0.246332,-0.10778323,0.7191751,0.15204301,-0.1062322
696,69600,151.3540509058143,0.97087157,0.30485412,-0.10874586,0.83796626,0.1373179,-0.105993465
737,73700,223.5167397891495,0.92307186,-0.044518907,-0.102999,0.8377147,-0.09146839,-0.10222498
778,77800,219.40800708566638,0.5951373,0.020407237,-0.104066975,0.7225818,-0.042259425,-0.10303657
819,81900,209.25622620600342,0.59564,0.08287422,-0.1050945,0.68907446,0.06806047,-0.10485913
860,86000,221.48529965796308,0.512707,0.21094678,-0.107201174,0.7087363,0.14535312,-0.10613083
901,90100,217.39527443436552,0.80319136,0.28953263,-0.108493835,0.6881913,0.20013666,-0.10703105
942,94200,224.43580743857598,0.93840224,0.38356853,-0.11004064,0.74842215,0.14430691,-0.106114544
983,98300,216.2179621491644,0.98504186,-0.26653704,-0.09934701,0.799148,-0.12267201,-0.10172097
1024,102400,230.4914696468765,0.8597225,0.36961225,-0.109811075,0.7699688,0.01938419,-0.10405116
1064,106400,222.72491478898542,0.9565281,0.35728785,-0.109608345,0.88931453,0.3651408,-0.10973238
1105,110500,234.33020284057054,0.9571902,0.13786593,-0.10599906,0.967274,0.1316107,-0.10588758
1146,114600,222.40022901899988,0.6927725,0.029246867,-0.10421238,0.7174868,-0.026650757,-0.10329328
1187,118700,230.10342876028145,0.9681101,0.050241135,-0.104557715,0.971503,-0.06510399,-0.102662824
1228,122800,256.4803385924436,0.87806696,0.32658502,-0.109103315,0.8725108,0.26103482,-0.108005
1269,126900,265.23668791800156,0.6541655,0.1216537,-0.10573239,0.66740394,0.036459796,-0.10432878
1310,131000,266.9556608719868,0.91538185,0.24571787,-0.107773125,0.91819274,0.24953479,-0.10782787
1351,135100,260.89913363606775,0.9475295,0.25772688,-0.10797066,0.86017746,0.3078713,-0.10881068
1392,139200,285.7243894889863,0.9831485,0.18660367,-0.10680075,0.9279342,0.18331315,-0.10674501
1433,143300,258.4277861500204,0.78370845,-0.25705126,-0.09950304,0.7898631,-0.3302647,-0.09829665
