Episode,Step,Reward,X-Target,Y-Target,Z-Target,X-Current,Y-Current,Z-Current 
20,2000,NaN,0.95243454,0.0037002314,-0.10379216,0.78453887,0.04626757,-0.104494184
40,4000,-118.93990844755952,0.96377975,-0.21722053,-0.10015822,0.8208657,-0.100336075,-0.102074474
61,6100,-113.1345823765533,0.9470418,0.28432477,-0.108408175,0.747469,0.0806093,-0.10505593
81,8100,-89.59423412351545,0.5327002,0.3259424,-0.10909274,0.64479154,0.1249622,-0.10578291
102,10200,-76.74756128759037,0.69508666,0.15327676,-0.10625256,0.758095,0.09352457,-0.105267264
122,12200,-60.34824984329765,0.7700835,0.07328045,-0.10493669,0.7117274,0.06690318,-0.10482914
143,14300,-37.71138976372174,0.76118165,0.013327553,-0.10395052,0.7777349,0.01533183,-0.103979304
163,16300,-34.257838543944345,0.9108267,-0.2762646,-0.099187,0.86474746,-0.08800022,-0.102279134
184,18400,-15.913574466676362,0.61066014,-0.101260394,-0.10206566,0.73227835,0.032742884,-0.10426611
204,20400,7.531231672460989,0.5654811,-0.19698408,-0.10049109,0.7372562,-0.010631349,-0.10355613
225,22500,7.893550663846132,0.7947156,-0.16107018,-0.10108184,0.797313,-0.040311396,-0.10306417
245,24500,16.046788562771784,0.8113722,0.09359522,-0.10527085,0.7751575,0.017779661,-0.10402246
266,26600,23.12721550191239,0.94586015,-0.06756367,-0.10261994,0.81712955,-0.02226835,-0.10335734
286,28600,52.13241741865603,0.9718448,-0.24655354,-0.09967572,0.8573769,-0.3100977,-0.098649606
307,30700,52.697697828790936,0.81954527,-0.21062982,-0.100266635,0.81100976,-0.05383183,-0.10284763
327,32700,24.988346634179155,0.53999335,0.30438477,-0.10873814,0.5806514,0.19699256,-0.1069892
348,34800,47.99501021524472,0.9033454,0.2440615,-0.10774588,0.7847487,0.020149102,-0.104064114
368,36800,68.13766373234326,0.83961713,-0.24424274,-0.09971373,0.8543944,-0.21695945,-0.100150675
389,38900,73.3962804181566,0.7316939,-0.039019056,-0.10308947,0.7673296,-0.0070907623,-0.103614375
409,40900,72.27109380882169,0.9960919,0.009525036,-0.103887975,0.8932278,-0.024309698,-0.10333303
430,43000,97.38462374116642,0.9629751,0.34799263,-0.10945545,0.785124,0.013673909,-0.103957355
450,45000,79.64554751295265,0.80278754,0.07326167,-0.10493638,0.81514716,0.038265515,-0.104369044
471,47100,59.99926864005872,0.623478,0.16578771,-0.10645835,0.75041133,0.071412526,-0.10490945
491,49100,60.881050305266335,0.9912665,0.17962006,-0.10668588,0.81805986,0.09390213,-0.10528788
512,51200,92.305241814607,0.9937777,-0.23018003,-0.099945046,0.7699695,0.019374695,-0.10404977
532,53200,102.64652003244245,0.7600563,-0.05515216,-0.10282409,0.8156274,-0.07650011,-0.102460474
552,55200,104.98454969161371,0.9922159,0.116946235,-0.105654955,0.88389665,0.0155394925,-0.10398718
573,57300,65.29504537172878,0.6594852,0.38611448,-0.11008252,0.6671057,0.17763412,-0.10667242
593,59300,64.98602044650501,0.579265,0.35893965,-0.10963552,0.50970286,0.2908371,-0.10851032
614,61400,64.2967733276183,0.9791121,-0.1944567,-0.100532666,0.8684071,-0.114104286,-0.10185404
634,63400,71.67502597123607,0.8763361,0.12307522,-0.10575577,0.801956,0.1546726,-0.106267035
655,65500,66.85470482487274,0.66049916,0.35379753,-0.10955094,0.6575592,0.17240468,-0.10658165
675,67500,92.63930235446279,0.9817417,0.18869326,-0.10683513,0.8955049,0.08698311,-0.10516055
696,69600,101.34430920894405,0.6263704,0.076700024,-0.10499294,0.6961955,0.082884215,-0.1050975
716,71600,119.98417378364267,0.7094757,-0.28431258,-0.09905462,0.69590724,-0.31450072,-0.09857633
737,73700,119.30187932062707,0.5760555,-0.18748589,-0.10064733,0.7476705,-0.0890281,-0.10227379
757,75700,122.22881140903598,0.88898313,0.24452148,-0.10775345,0.78792864,0.20222582,-0.10707521
778,77800,123.51699729859253,0.5999164,0.21617004,-0.107287094,0.6915537,0.11606778,-0.105635755
798,79800,130.17143786679983,0.9288837,-0.18491895,-0.10068955,0.8755051,-0.2003561,-0.100424655
819,81900,133.32383444878292,0.9552836,0.34256697,-0.1093662,0.7799156,0.14780478,-0.10615223
