Episode,Step,Reward,X-Target,Y-Target,Z-Target,X-Current,Y-Current,Z-Current 
40,4000,NaN,0.5688786,0.06175548,-0.10474712,0.741989,0.12053212,-0.105700985
81,8100,-70.98521666060628,0.8781175,-0.11517654,-0.10183675,0.7781962,-0.07471461,-0.10249435
122,12200,-58.652065974664886,0.7641454,0.27343345,-0.10822902,0.7470244,0.17811382,-0.106661156
163,16300,-66.30872919315361,0.9306985,-0.19789648,-0.100476086,0.82477367,-0.13277447,-0.10153811
204,20400,-50.593831838931564,0.6820101,-0.15650062,-0.10115701,0.7313653,-0.13521735,-0.10151114
245,24500,-24.846046452465618,0.97619635,-0.110052735,-0.10192103,0.8247856,-0.049703106,-0.10291463
286,28600,31.524372207611364,0.86935335,0.16508757,-0.10644683,0.7137998,0.2531845,-0.10788068
327,32700,27.409211123082933,0.96642303,-0.25938126,-0.099464715,0.81402767,-0.27671817,-0.09915544
368,36800,57.357913490264814,0.6205299,0.10954105,-0.105533145,0.6561812,0.07562605,-0.10497041
409,40900,82.05270755517155,0.9447479,0.24777739,-0.107807,0.81357485,0.22384328,-0.10741768
450,45000,78.40494146078774,0.7265229,-0.14689809,-0.10131496,0.7926078,-0.09685973,-0.10214504
491,49100,114.2158708519594,0.7642907,0.0839629,-0.1051124,0.76972467,-0.0071862163,-0.103610754
532,53200,150.82099344663322,0.8895364,0.26018092,-0.10801103,0.8062134,0.113234214,-0.10559815
573,57300,160.64721737954324,0.6823362,-0.16258495,-0.101056926,0.77370876,-0.14326467,-0.10136236
614,61400,155.31277648304058,0.6411971,-0.17015158,-0.100932464,0.7038551,-0.14905524,-0.10128479
655,65500,173.4580836940049,0.95925653,-0.103885844,-0.10202247,0.8408501,-0.08220091,-0.102377586
696,69600,146.64129310473666,0.8035607,-0.25444534,-0.09954591,0.8029776,-0.27983105,-0.09910732
737,73700,164.97814809100743,0.67080235,0.23916303,-0.10766531,0.57379913,0.29697093,-0.10861726
778,77800,198.09809944688027,0.8546536,0.15772203,-0.10632568,0.8166008,0.077150986,-0.10500471
819,81900,179.8223745414257,0.65183115,0.18720897,-0.10681071,0.73928374,0.15628068,-0.10631329
860,86000,181.59932600044579,0.5024508,0.15395942,-0.10626379,0.6830944,0.033820763,-0.10428549
901,90100,178.18518964345324,0.9260048,0.36950418,-0.109809294,0.80065435,0.11619613,-0.105636574
942,94200,179.96104766399841,0.8380445,0.3873245,-0.11010242,0.7024177,0.14553072,-0.10613043
983,98300,170.99726944395672,0.5209129,0.06745852,-0.10484093,0.71530133,0.12481119,-0.10578757
1024,102400,210.46802689581006,0.97508454,0.18656889,-0.106800176,0.7699746,0.019369258,-0.10404948
1064,106400,202.38516479786023,0.9595396,-0.08794065,-0.10228475,0.93669623,-0.06720182,-0.10263176
1105,110500,148.53111663567952,0.7167153,0.26599336,-0.108106636,0.77283585,0.24910219,-0.10782175
1146,114600,169.05677895648094,0.9748568,0.17157681,-0.10655358,0.9586826,-0.022995215,-0.103346765
1187,118700,202.67865924595753,0.8827739,-0.27310753,-0.09923893,0.8243726,-0.3314161,-0.09827374
1228,122800,201.8213001235431,0.95881134,0.10291492,-0.10542415,0.91934204,0.15211703,-0.106208585
1269,126900,190.46642117291367,0.99679714,0.21856934,-0.10732656,0.92621785,0.14617841,-0.106152534
1310,131000,227.38729213082212,0.97591394,0.3135575,-0.10888902,0.86964947,0.28241378,-0.10840108
1351,135100,196.07018365151703,0.9947765,-0.16021939,-0.10109583,0.9267741,-0.08241327,-0.10237498
1392,139200,214.85155972697055,0.8830776,0.2450204,-0.10776165,0.8021142,0.22482696,-0.10746204
1433,143300,223.60533171281955,0.95314324,0.32595578,-0.109092966,0.8401884,0.1901758,-0.10686104
1474,147400,209.1121855419344,0.8750029,-0.050014697,-0.102908604,0.8356718,0.0012891564,-0.10374943
1515,151500,226.1093863398288,0.9889436,0.047481794,-0.10451233,0.9034415,0.09892672,-0.1053406
