Episode,Step,Reward,X-Target,Y-Target,Z-Target,X-Current,Y-Current,Z-Current 
5,500,NaN,0.9232855,0.065329164,-0.1048059,0.77264047,-0.01602841,-0.10346674
10,1000,NaN,0.9525813,0.34443513,-0.109396935,0.7412458,0.07766638,-0.10501805
15,1500,-68.71726423438122,0.9481961,-0.29134098,-0.09893901,0.7090297,0.035257403,-0.10431182
20,2000,-68.71726423438122,0.8243239,0.30203077,-0.10869942,0.73216325,-0.014952965,-0.10348939
25,2500,-105.55098021204873,0.698392,-0.26695946,-0.09934006,0.80138427,-0.05496687,-0.102828465
30,3000,-105.55098021204873,0.97250295,0.06459936,-0.10479389,0.74027735,0.005348311,-0.10382051
35,3500,-67.11343723395284,0.8000183,0.2581759,-0.107978046,0.6969934,0.015099735,-0.103982575
40,4000,-67.11343723395284,0.8645909,0.36183888,-0.10968321,0.6689045,0.13021876,-0.10587463
46,4600,-86.54168537979788,0.9271086,0.38996053,-0.110145785,0.7763255,-0.031597592,-0.10321163
51,5100,-86.54168537979788,0.6291344,-0.100956276,-0.10207066,0.7849505,0.008959286,-0.10387906
56,5600,-95.43741124956418,0.9294524,-0.10552767,-0.10199546,0.8032603,-0.0014431608,-0.10370805
61,6100,-95.43741124956418,0.9623521,0.315183,-0.10891576,0.7286976,-0.030546715,-0.10322986
66,6600,-92.1922545217299,0.6223046,-0.0022543946,-0.103694215,0.8286043,0.09274108,-0.10525325
71,7100,-92.1922545217299,0.89645535,-0.23733598,-0.09982734,0.7901903,0.119029425,-0.105694294
76,7600,-79.32314757164797,0.9037001,0.21581146,-0.10728119,0.72690064,-0.11046906,-0.10191611
81,8100,-79.32314757164797,0.6539969,-0.04259373,-0.10303067,0.8940719,0.021996561,-0.10409591
87,8700,-89.76963632632827,0.94137955,-0.019484585,-0.103410795,0.73608744,0.024906654,-0.10414153
92,9200,-89.76963632632827,0.75651217,-0.2951226,-0.098876804,0.7766669,0.0030734856,-0.10378427
97,9700,-79.00352061829496,0.7512377,0.38196874,-0.11001433,0.73847246,0.02530107,-0.10414967
