Episode,Step,Reward,X-Target,Y-Target,Z-Target,X-Current,Y-Current,Z-Current 
5,500,NaN,0.9298294,0.27476707,-0.10825096,0.8088574,0.0717771,-0.10491084
10,1000,NaN,0.82806504,-0.22483663,-0.10003294,0.77825195,0.08953263,-0.105208635
15,1500,-60.502172140179624,0.9934398,0.037869055,-0.1043542,0.8182839,-0.08776816,-0.102287926
20,2000,-60.502172140179624,0.8127917,0.17507431,-0.1066111,0.6761467,0.20417832,-0.10709221
25,2500,-67.67664146322441,0.53261733,0.28498656,-0.10841906,0.69277257,0.05140185,-0.10457805
30,3000,-67.67664146322441,0.7688283,0.31076604,-0.10884311,0.7032999,0.11783432,-0.10567942
35,3500,-88.78509153501446,0.9499933,0.022405475,-0.10409985,0.5832916,0.2667316,-0.10810147
40,4000,-88.78509153501446,0.8088164,-0.28643355,-0.09901973,0.80622005,-0.033772342,-0.103174284
46,4600,-90.10272495546671,0.72330487,-0.23897906,-0.09980031,0.7960058,-0.13373612,-0.101546936
51,5100,-90.10272495546671,0.88947797,-0.27281678,-0.099243715,0.8232575,-0.10470168,-0.102008365
56,5600,-90.74186351499243,0.92765427,-0.25000048,-0.09961902,0.79676217,0.05975849,-0.10471292
61,6100,-90.74186351499243,0.9901919,-0.27035362,-0.09928423,0.7898393,-0.17144197,-0.10091441
66,6600,-85.97693036681883,0.85820836,-0.14405628,-0.10136171,0.815773,0.027550418,-0.104187064
71,7100,-85.97693036681883,0.99271375,0.12239086,-0.10574451,0.84875923,0.10654146,-0.105488405
76,7600,-83.76881310886002,0.5634184,-0.11760083,-0.10179687,0.7618443,0.19089256,-0.106875114
81,8100,-83.76881310886002,0.8492537,-0.09977856,-0.10209003,0.84153855,0.0123407245,-0.103935294
