Episode,Step,Reward,X-Target,Y-Target,Z-Target,X-Current,Y-Current,Z-Current 
40,4000,NaN,0.95025516,-0.21936853,-0.10012289,0.71339446,0.16607454,-0.10646189
81,8100,-78.37068512942314,0.88721174,0.31226867,-0.108867824,0.79521465,0.004205858,-0.10380127
122,12200,-80.84268280771164,0.69151944,-0.27696502,-0.09917548,0.8044185,-0.054331485,-0.10283673
163,16300,-61.310645319189895,0.99767166,-0.008874143,-0.103585325,0.74775976,-0.029389406,-0.10324831
204,20400,-22.572114205492074,0.8562834,0.19073048,-0.10686863,0.7393431,0.1809579,-0.10671728
245,24500,-33.58794894404001,0.70219445,0.1868638,-0.106805034,0.7248438,0.20529974,-0.10712107
286,28600,-6.291535960246487,0.6753699,-0.09422681,-0.10218135,0.79881805,-0.041865796,-0.10304258
327,32700,-8.59646401325702,0.96066844,-0.03800093,-0.103106216,0.79270697,-0.11367136,-0.10186313
368,36800,-8.936336399636769,0.9360722,0.23517643,-0.10759973,0.7547257,0.1839075,-0.10676713
409,40900,1.9656592270996174,0.7385466,-0.03529248,-0.10315077,0.7532261,-0.09379728,-0.10219071
450,45000,36.93015631605586,0.9810488,-0.27465218,-0.099213526,0.80174804,-0.20984313,-0.100275196
491,49100,52.567082187871705,0.5056643,-0.08439362,-0.1023431,0.7375606,-0.089050665,-0.10226996
532,53200,65.29911310761702,0.98884475,-0.26870906,-0.099311285,0.76618254,-0.31599328,-0.09853044
573,57300,28.25920326056974,0.71920013,0.13009588,-0.10587125,0.7501411,0.12775324,-0.10583093
614,61400,51.83712255920141,0.99120486,0.22549586,-0.107440494,0.7575264,0.15719132,-0.10631689
655,65500,68.08559893083643,0.6243466,0.246332,-0.10778323,0.74715483,0.13871954,-0.106018215
696,69600,3.364060479229749,0.97087157,0.30485412,-0.10874586,0.7502179,0.21283068,-0.10722635
737,73700,91.13513125023087,0.92307186,-0.044518907,-0.102999,0.79821646,-0.107465655,-0.10196458
778,77800,90.63838527382833,0.5951373,0.020407237,-0.104066975,0.7388833,-0.009431919,-0.103579395
819,81900,77.91013030263086,0.59564,0.08287422,-0.1050945,0.7180653,0.082015954,-0.10508602
860,86000,78.22303576353741,0.512707,0.21094678,-0.107201174,0.7311641,0.15357171,-0.10627222
901,90100,86.08785872938024,0.80319136,0.28953263,-0.108493835,0.73450035,0.11411432,-0.10561007
942,94200,90.79926994205478,0.93840224,0.38356853,-0.11004064,0.7341557,0.14274979,-0.10608363
983,98300,60.320707115646485,0.98504186,-0.26653704,-0.09934701,0.7908231,-0.061669867,-0.102717526
1024,102400,103.06500481750447,0.8597225,0.36961225,-0.109811075,0.769948,0.019417148,-0.104052186
1064,106400,88.43232903954944,0.9565281,0.35728785,-0.109608345,0.7889131,0.31024426,-0.108860016
1105,110500,102.46231972798837,0.9571902,0.13786593,-0.10599906,0.8763526,0.10702875,-0.10549123
1146,114600,86.03563429488324,0.6927725,0.029246867,-0.10421238,0.71566397,-0.045223374,-0.10298626
1187,118700,107.45884791502364,0.9681101,0.050241135,-0.104557715,0.90907294,-0.019557616,-0.103408515
1228,122800,132.49469534740953,0.87806696,0.32658502,-0.109103315,0.7004797,0.27092215,-0.10820278
1269,126900,153.90049078825598,0.6541655,0.1216537,-0.10573239,0.6719471,0.09160218,-0.105240576
1310,131000,163.434462128832,0.91538185,0.24571787,-0.107773125,0.8367809,0.25877345,-0.107982635
1351,135100,163.1308703313087,0.9475295,0.25772688,-0.10797066,0.7870356,0.26625225,-0.10810969
1392,139200,204.5941200273167,0.9831485,0.18660367,-0.10680075,0.87313753,0.1570415,-0.10631339
1433,143300,160.23010338882435,0.78370845,-0.25705126,-0.09950304,0.81297857,-0.26749924,-0.099332154
1474,147400,195.9422484298556,0.9751781,0.30312148,-0.10871736,0.79847014,0.2013369,-0.10703867
