Episode,Step,Reward,X-Target,Y-Target,Z-Target,X-Current,Y-Current,Z-Current 
40,4000,NaN,0.95025516,-0.21936853,-0.10012289,0.70834297,0.22063711,-0.10736879
81,8100,-77.03596797717039,0.88721174,0.31226867,-0.108867824,0.79580927,-0.016975496,-0.10345063
122,12200,-72.79898356162111,0.69151944,-0.27696502,-0.09917548,0.8218814,-0.056783777,-0.10279864
163,16300,-47.69716900928242,0.99767166,-0.008874143,-0.103585325,0.7478917,-0.104386,-0.10201528
204,20400,3.080866733283667,0.8562834,0.19073048,-0.10686863,0.67785144,0.2235353,-0.10741114
245,24500,-4.849243580265545,0.70219445,0.1868638,-0.106805034,0.69648474,0.25922713,-0.107994206
286,28600,16.395758179983016,0.6753699,-0.09422681,-0.10218135,0.78127295,0.033209395,-0.1042812
327,32700,35.20268414590906,0.96066844,-0.03800093,-0.103106216,0.80842024,-0.14897846,-0.10127546
368,36800,34.58322782084024,0.9360722,0.23517643,-0.10759973,0.732688,0.24980329,-0.10785533
409,40900,39.714147788388324,0.7385466,-0.03529248,-0.10315077,0.7517072,-0.06470908,-0.102670215
450,45000,82.9096059652325,0.9810488,-0.27465218,-0.099213526,0.8001266,-0.27521434,-0.0991977
491,49100,112.92152648021437,0.5056643,-0.08439362,-0.1023431,0.7043538,-0.06951927,-0.1025883
532,53200,137.10045374659123,0.98884475,-0.26870906,-0.099311285,0.8023913,-0.2819633,-0.09909224
573,57300,100.1369004071977,0.71920013,0.13009588,-0.10587125,0.7389369,0.17925322,-0.10668582
614,61400,124.93860342269689,0.99120486,0.22549586,-0.107440494,0.8093071,0.1750525,-0.106609315
655,65500,159.050614250102,0.6243466,0.246332,-0.10778323,0.72205055,0.15734519,-0.106324166
696,69600,102.35804325553545,0.97087157,0.30485412,-0.10874586,0.8106448,0.14546761,-0.106125094
737,73700,189.64340565017397,0.92307186,-0.044518907,-0.102999,0.8251548,-0.09228657,-0.102214575
778,77800,189.63090964317917,0.5951373,0.020407237,-0.104066975,0.73043793,-0.0021182122,-0.103698924
819,81900,174.3318491913381,0.59564,0.08287422,-0.1050945,0.6967336,0.07763662,-0.10500228
860,86000,180.62938790460555,0.512707,0.21094678,-0.107201174,0.7092071,0.17221926,-0.106570125
901,90100,186.7985398432828,0.80319136,0.28953263,-0.108493835,0.7063148,0.17220353,-0.106567785
942,94200,195.54977237650488,0.93840224,0.38356853,-0.11004064,0.756582,0.08858152,-0.105188854
983,98300,180.07658000844916,0.98504186,-0.26653704,-0.09934701,0.79484856,-0.08615625,-0.1023104
1024,102400,201.2074784301368,0.8597225,0.36961225,-0.109811075,0.7699712,0.01939663,-0.104048416
1064,106400,190.9988843650159,0.9565281,0.35728785,-0.109608345,0.88098794,0.322978,-0.10904221
1105,110500,205.47531081172795,0.9571902,0.13786593,-0.10599906,0.9543296,0.12739767,-0.105827615
1146,114600,191.70513556395284,0.6927725,0.029246867,-0.10421238,0.70649594,-0.03876347,-0.10309286
1187,118700,201.77081719829962,0.9681101,0.050241135,-0.104557715,0.96158177,0.051447,-0.10458046
1228,122800,233.11071145955822,0.87806696,0.32658502,-0.109103315,0.86658823,0.23002852,-0.1075152
1269,126900,249.09802306682764,0.6541655,0.1216537,-0.10573239,0.66239905,0.06929557,-0.10487106
1310,131000,247.34858783226304,0.91538185,0.24571787,-0.107773125,0.9121033,0.23279496,-0.107565306
1351,135100,240.92752319582326,0.9475295,0.25772688,-0.10797066,0.83098197,0.33086932,-0.10917984
1392,139200,264.8830894788742,0.9831485,0.18660367,-0.10680075,0.90161014,0.2397694,-0.10769072
1433,143300,236.03790969652277,0.78370845,-0.25705126,-0.09950304,0.81023645,-0.3316756,-0.09826254
1474,147400,268.71063468632343,0.9751781,0.30312148,-0.10871736,0.88392967,0.24471533,-0.10774974
