Episode,Step,Reward,X-Target,Y-Target,Z-Target,X-Current,Y-Current,Z-Current 
5,500,NaN,0.7833329,-0.2654565,-0.09936479,0.7147136,0.09797354,-0.105343916
10,1000,NaN,0.5123618,0.13517475,-0.105954796,0.795957,-0.043697085,-0.10302289
15,1500,-68.16451782228415,0.9785549,-0.021199588,-0.10338258,0.795388,-0.06166233,-0.1027197
20,2000,-68.16451782228415,0.8922826,0.2819383,-0.10836892,0.76209956,0.086349435,-0.10516198
25,2500,-102.56161726338978,0.6617986,0.10036987,-0.105382286,0.67745805,0.15257834,-0.10623263
30,3000,-102.56161726338978,0.9413454,-0.06827962,-0.10260816,0.75696814,0.025567487,-0.10415339
35,3500,-95.70937167047971,0.77392757,-0.2370409,-0.09983219,0.7541423,0.0036776038,-0.103791825
40,4000,-95.70937167047971,0.9810669,0.2629895,-0.10805723,0.6235994,0.17478383,-0.10659024
46,4600,-67.09327891775908,0.9271542,0.2768592,-0.10828537,0.78090495,-0.05951694,-0.102747254
51,5100,-67.09327891775908,0.73783296,-0.29228395,-0.0989235,0.7661307,-0.085457936,-0.102334
56,5600,-71.87365320973477,0.767802,-0.17307611,-0.100884356,0.8070541,0.05901749,-0.10469486
61,6100,-71.87365320973477,0.7959928,-0.19413398,-0.10053797,0.7607862,-0.07001462,-0.10258277
66,6600,-75.39078135817458,0.8956345,-0.15942699,-0.10110887,0.7933442,-0.32557896,-0.09836108
71,7100,-75.39078135817458,0.8891457,0.056706145,-0.10466406,0.80438435,0.0018344612,-0.103755
76,7600,-50.87349069133962,0.68118006,0.19977546,-0.10701741,0.60720533,0.2633041,-0.10808389
81,8100,-50.87349069133962,0.94177276,0.26513052,-0.10809244,0.8112028,-0.2763027,-0.099163644
87,8700,-29.625243762961716,0.67154324,-0.089194484,-0.10226413,0.7579159,0.02082936,-0.10407053
92,9200,-29.625243762961716,0.7100119,0.095893964,-0.10530866,0.7383791,0.005186633,-0.10381253
97,9700,-26.175480163858264,0.652661,-0.18353203,-0.10071237,0.80435693,0.024453081,-0.10413117
102,10200,-26.175480163858264,0.9179366,0.3653256,-0.10974056,0.72393966,0.19594881,-0.10695951
107,10700,-18.878095650512613,0.8914336,0.27897912,-0.10832024,0.8181013,-0.08938992,-0.10225303
112,11200,-18.878095650512613,0.6217732,0.0033337462,-0.10378613,0.5111764,0.29442132,-0.10859012
117,11700,-10.14461424941172,0.66162175,0.25197893,-0.107876115,0.5068899,0.3657397,-0.10975103
122,12200,-10.14461424941172,0.62203234,0.28179216,-0.10836651,0.5885276,0.25800225,-0.107980445
128,12800,-8.269620392374359,0.79667574,-0.09130444,-0.102229424,0.7699732,0.01939214,-0.10404609
133,13300,-8.269620392374359,0.99626607,-0.092290044,-0.10221321,0.80805427,-0.16820672,-0.10097066
138,13800,-39.872945760150735,0.8226451,0.38936967,-0.11013606,0.6975167,0.15806699,-0.10633499
143,14300,-39.872945760150735,0.9704864,0.26058865,-0.108017735,0.8710917,0.058008272,-0.10468717
148,14800,-48.6254390853573,0.7976608,0.275315,-0.10825997,0.74122953,0.08946493,-0.10520337
153,15300,-48.6254390853573,0.5620616,-0.12794162,-0.101626776,0.54898626,0.11318081,-0.10558724
158,15800,-63.256639302279105,0.5444084,0.24035181,-0.10768486,0.4382754,0.33885646,-0.10933278
163,16300,-63.256639302279105,0.69927764,-0.09786618,-0.10212149,0.537797,0.068690754,-0.10486577
168,16800,-60.557861862181014,0.5458375,-0.06147545,-0.10272008,0.46827376,0.2123659,-0.107228376
174,17400,-60.557861862181014,0.9537418,-0.06256196,-0.10270221,0.81496847,-0.02144346,-0.10338151
179,17900,-71.77093652796238,0.6269735,0.31286415,-0.10887762,0.66769105,0.12734334,-0.10583334
184,18400,-71.77093652796238,0.69126886,0.122768626,-0.105750725,0.74748427,0.10869685,-0.10552723
189,18900,-58.414791262463005,0.99781126,-0.17903483,-0.10078634,0.85707605,-0.3067882,-0.09870946
194,19400,-58.414791262463005,0.7758845,-0.019207308,-0.103415355,0.79219675,0.037848253,-0.10435495
199,19900,-28.40322150014432,0.7771654,-0.26604614,-0.09935509,0.75572455,0.011537001,-0.10392305
204,20400,-28.40322150014432,0.8716381,0.35668027,-0.10959835,0.9522752,0.082894646,-0.105098665
209,20900,-4.090448752215353,0.8994862,-0.1892077,-0.100619,0.868834,-0.29639283,-0.09885388
215,21500,-4.090448752215353,0.7973305,0.10048455,-0.10538417,0.7176485,0.119911,-0.10571273
220,22000,10.102054498464163,0.7731889,-0.0866851,-0.102305405,0.72896713,0.07813723,-0.10502207
225,22500,46.28673406271406,0.9936122,0.25867525,-0.107986264,0.8812516,0.056893572,-0.10467324
230,23000,46.28673406271406,0.922789,0.016641097,-0.104005024,0.9085995,-0.085573964,-0.10232299
235,23500,52.760123886643946,0.8029114,0.27316716,-0.10822464,0.85728216,0.06677921,-0.10483005
240,24000,52.760123886643946,0.54115874,0.022338899,-0.10409875,0.55585915,0.109544545,-0.10553952
245,24500,58.878614633737406,0.9322156,0.21709332,-0.10730228,0.9706434,0.071712285,-0.1049134
250,25000,58.878614633737406,0.9926969,0.25884846,-0.10798911,0.9873853,0.1450091,-0.10612811
