Episode,Step,Reward,X-Target,Y-Target,Z-Target,X-Current,Y-Current,Z-Current 
20,2000,NaN,0.7844641,0.10723727,-0.10549525,0.77904975,0.040507037,-0.10440066
40,4000,-125.02997777552015,0.95025516,-0.21936853,-0.10012289,0.80323493,-0.13447033,-0.10151681
61,6100,-79.0071504150025,0.9267704,0.39087328,-0.1101608,0.76720303,-0.011639006,-0.10354229
81,8100,-66.69727643738238,0.88721174,0.31226867,-0.108867824,0.747964,0.07405187,-0.10495116
102,10200,-84.09186923972577,0.6187111,-0.21355066,-0.10021859,0.7585756,0.047004394,-0.10451017
122,12200,-92.650989865817,0.69151944,-0.27696502,-0.09917548,0.7606032,-0.027537027,-0.10328266
143,14300,-88.39856683918754,0.52806187,0.18026774,-0.10669653,0.76625335,0.06603207,-0.10482057
163,16300,-79.65385151210941,0.99767166,-0.008874143,-0.103585325,0.8348286,-0.24767639,-0.09967202
184,18400,-75.85778552429527,0.7935549,0.3275422,-0.10911906,0.782808,-0.013748742,-0.10350842
204,20400,-85.463017560542,0.8562834,0.19073048,-0.10686863,0.8170302,0.04982039,-0.10455633
225,22500,-84.23302174220875,0.73814386,0.21678509,-0.107297204,0.7926941,-0.009924409,-0.10357158
245,24500,-77.13314851779275,0.70219445,0.1868638,-0.106805034,0.7921387,0.115277335,-0.105625995
266,26600,-63.32674016570824,0.75901556,0.18213658,-0.10672727,0.7607615,0.05614494,-0.10465463
286,28600,-34.28371119574521,0.6753699,-0.09422681,-0.10218135,0.6417977,0.13673592,-0.10598684
307,30700,-36.51282590513614,0.77397656,0.3847488,-0.11006005,0.75128,0.12717785,-0.105834246
327,32700,-33.72195632991742,0.96066844,-0.03800093,-0.103106216,0.868512,-0.03858105,-0.10309852
348,34800,-19.469905521159827,0.9018958,-0.28013524,-0.09912333,0.7968706,-0.091864154,-0.102224566
368,36800,-0.5837005444865718,0.9360722,0.23517643,-0.10759973,0.8959943,0.14020784,-0.106042035
389,38900,14.216231776310948,0.9481409,0.37549165,-0.10990778,0.7939241,0.092389524,-0.105258174
409,40900,5.729701008402078,0.7385466,-0.03529248,-0.10315077,0.7754949,0.02903407,-0.1042103
430,43000,-10.69505772296354,0.6549848,-0.16127566,-0.10107846,0.75161064,0.03357305,-0.10428819
450,45000,-9.780884903715204,0.9810488,-0.27465218,-0.099213526,0.83111817,-0.018709602,-0.103430554
471,47100,10.131203425462429,0.7243232,-0.15693896,-0.1011498,0.73883796,0.00829294,-0.10387031
491,49100,10.226123514084975,0.5056643,-0.08439362,-0.1023431,0.71030056,-0.029243613,-0.10325695
512,51200,10.274953408244018,0.85678434,-0.053017806,-0.1028592,0.7699699,0.019400144,-0.10405539
532,53200,22.919378065619185,0.98884475,-0.26870906,-0.099311285,0.8713989,-0.17148975,-0.100896314
552,55200,54.65638107477997,0.92473954,0.059949894,-0.10471742,0.9261307,0.00019710422,-0.103738956
573,57300,70.05167744765605,0.71920013,0.13009588,-0.10587125,0.770276,0.13226508,-0.10591966
593,59300,82.21522818017661,0.5281402,0.28014654,-0.108339444,0.5410714,0.22504692,-0.10743058
614,61400,102.08611225154795,0.99120486,0.22549586,-0.107440494,0.80703926,0.11642012,-0.1056624
634,63400,97.70895453941355,0.9828458,0.1937381,-0.106918104,0.9091439,0.16280118,-0.10641004
655,65500,85.90846411984161,0.6243466,0.246332,-0.10778323,0.6589848,0.2113788,-0.10721017
675,67500,67.07090919685587,0.829351,-0.25985253,-0.099456966,0.7735863,-0.28805494,-0.09899251
696,69600,96.18672715178192,0.97087157,0.30485412,-0.10874586,0.8049617,0.15344591,-0.10626477
716,71600,132.7503588809068,0.9974432,0.20717685,-0.10713916,0.846361,0.22455539,-0.107439525
737,73700,142.5716219228551,0.92307186,-0.044518907,-0.102999,0.82537115,-0.13433014,-0.101528294
757,75700,128.35188793220559,0.89759743,-0.07696584,-0.10246528,0.8522556,-0.1418168,-0.10139738
778,77800,111.20171763017163,0.5951373,0.020407237,-0.104066975,0.74048465,-0.029399427,-0.1032488
798,79800,113.49194118869787,0.9417744,-0.011022491,-0.10354999,0.8973597,-0.013514585,-0.10351129
819,81900,125.13187854331161,0.59564,0.08287422,-0.1050945,0.7068427,0.12756814,-0.10584463
839,83900,132.98502910107322,0.681858,-0.22874172,-0.09996871,0.6889477,-0.20039117,-0.100437135
860,86000,148.0539156779559,0.512707,0.21094678,-0.107201174,0.7194911,0.06833293,-0.10486309
880,88000,113.17790850584629,0.57571536,0.09916116,-0.10536241,0.62026453,0.11682803,-0.1056557
901,90100,115.10696554968612,0.80319136,0.28953263,-0.108493835,0.69668126,0.16939023,-0.106515236
921,92100,139.81038090943522,0.9063372,0.25077206,-0.10785626,0.7705052,0.21763203,-0.107332096
942,94200,156.89802781033117,0.93840224,0.38356853,-0.11004064,0.80323094,0.053180404,-0.10460536
962,96200,135.5576387404383,0.95971376,-0.081194825,-0.10239571,0.91787165,-0.033703428,-0.10317849
983,98300,145.08911285982492,0.98504186,-0.26653704,-0.09934701,0.78302044,0.0017559199,-0.10376368
1003,100300,139.34190437406806,0.5630719,-0.13298541,-0.10154381,0.66442657,-0.042906225,-0.103024945
1024,102400,145.50080579972072,0.8597225,0.36961225,-0.109811075,0.76996803,0.019406486,-0.10405375
