Episode,Step,Reward,X-Target,Y-Target,Z-Target,X-Current,Y-Current,Z-Current 
40,4000,NaN,0.9701843,-0.17851444,-0.1007949,0.72689,0.1307985,-0.10586965
81,8100,-110.03400858446275,0.9374621,-0.27409822,-0.09922264,0.7445872,-0.14063515,-0.101398
122,12200,-95.21051540998538,0.57566833,-0.14269477,-0.1013841,0.78569275,0.10418113,-0.10544174
163,16300,-68.57940464949507,0.7784007,0.2253839,-0.10743865,0.730845,0.1598134,-0.106348194
204,20400,-49.31068398724205,0.61573863,0.09686837,-0.10532469,0.680076,0.15330066,-0.106259204
245,24500,-30.454719657859947,0.61703986,-0.017786736,-0.10343872,0.8164872,0.12118949,-0.105723515
286,28600,-7.705542054427167,0.9182703,-0.07380765,-0.10251723,0.8428231,-0.042052936,-0.10303413
327,32700,26.25280416989595,0.89367723,0.23141576,-0.107537866,0.7793166,0.1709392,-0.10655328
368,36800,83.26379174178147,0.99034387,-0.0051467055,-0.103646636,0.86111826,0.092330106,-0.105247475
409,40900,83.59629225666922,0.52434975,0.0542386,-0.10462347,0.6429276,0.111039884,-0.10555114
450,45000,69.91801015456541,0.7297618,-0.20277368,-0.10039586,0.75046074,-0.20086126,-0.10042882
491,49100,77.81124389713588,0.844544,-0.1686658,-0.1009569,0.8418495,-0.18123284,-0.10074505
532,53200,125.88400659381024,0.69480693,-0.11629052,-0.10181843,0.74200964,-0.05224031,-0.102867395
573,57300,125.91591601543125,0.89170116,-0.043088872,-0.10302252,0.85501564,-0.10931517,-0.10192141
614,61400,87.2710348550266,0.95594156,-0.0006456338,-0.10372067,0.8485761,0.0059313346,-0.10382605
655,65500,104.10779930546698,0.9340366,0.39442167,-0.110219166,0.7640112,0.25580052,-0.10792974
696,69600,143.22382311303036,0.75843,-0.25074983,-0.09960669,0.7635122,-0.068109125,-0.10260857
737,73700,148.54098659965132,0.84720963,0.21402039,-0.10725173,0.75902194,0.12678333,-0.10582675
778,77800,148.68088709267877,0.9373184,-0.18697955,-0.10065566,0.7923053,-0.30089834,-0.09879964
819,81900,123.84678329713141,0.97608024,0.21113455,-0.10720426,0.8099412,0.11507422,-0.10562389
860,86000,156.92260574989388,0.99330395,-0.23309787,-0.09989706,0.8083971,-0.12863383,-0.101604
901,90100,179.10530175037206,0.6465971,-0.20855574,-0.10030075,0.74257845,-0.0570083,-0.10279464
942,94200,170.08103054128864,0.50642395,0.19828823,-0.10699295,0.7203592,0.06829499,-0.10485739
983,98300,135.41780561421598,0.8781104,-0.25964296,-0.09946041,0.79291314,-0.073082305,-0.102528274
1024,102400,133.45460952904818,0.70460385,-0.0066642603,-0.10362168,0.7699916,0.019363737,-0.104051076
1064,106400,161.54522323435245,0.5548153,0.25718066,-0.10796168,0.5467787,0.21486114,-0.10727722
1105,110500,153.24882473115744,0.9666094,0.3361972,-0.10926142,0.8630531,0.24697615,-0.1078037
1146,114600,149.19173724601154,0.99492335,-0.04613532,-0.10297241,0.8879847,-0.07992033,-0.10242363
1187,118700,151.593970065329,0.9258749,-0.28007898,-0.09912426,0.8777972,-0.1553967,-0.101166286
1228,122800,195.98234934448254,0.97270095,-0.1916531,-0.10057878,0.8945871,-0.19413602,-0.10052983
1269,126900,198.00981097554532,0.6664739,-0.26463816,-0.09937824,0.69596744,-0.30023378,-0.09881772
1310,131000,187.42801213365686,0.82570523,0.36571288,-0.10974693,0.67338544,0.3829815,-0.10999632
1351,135100,157.2915666821091,0.9472121,0.123517476,-0.10576304,0.8318176,0.18523148,-0.10679542
1392,139200,156.82739599354346,0.6794166,-0.240986,-0.0997673,0.7411856,-0.25237587,-0.0995599
1433,143300,191.8838597373507,0.8103444,0.082147434,-0.10508254,0.7759978,0.08178315,-0.10508022
1474,147400,173.47942119825447,0.9978028,-0.24804963,-0.09965111,0.8585216,-0.23671272,-0.09984328
1515,151500,189.39634834610953,0.604819,0.33191353,-0.10919096,0.6607681,0.21990535,-0.10733116
