Episode,Step,Reward,X-Target,Y-Target,Z-Target,X-Current,Y-Current,Z-Current 
40,4000,NaN,0.95025516,-0.21936853,-0.10012289,0.6840067,0.1646786,-0.106442876
81,8100,-80.33931552816878,0.88721174,0.31226867,-0.108867824,0.7750674,-0.009504929,-0.10357956
122,12200,-79.81289613549387,0.69151944,-0.27696502,-0.09917548,0.7938893,-0.039624557,-0.10308145
163,16300,-71.80782197295086,0.99767166,-0.008874143,-0.103585325,0.75361973,-0.053158395,-0.102859505
204,20400,-36.62188833670336,0.8562834,0.19073048,-0.10686863,0.73346823,0.13419302,-0.10594235
245,24500,-52.27925085971261,0.70219445,0.1868638,-0.106805034,0.7422019,0.18160385,-0.10671914
286,28600,-41.58277571043596,0.6753699,-0.09422681,-0.10218135,0.8066272,0.017734503,-0.1040236
327,32700,-21.130854537653672,0.96066844,-0.03800093,-0.103106216,0.7719568,-0.11399387,-0.101854146
368,36800,-19.715931850724395,0.9360722,0.23517643,-0.10759973,0.67958397,0.17234705,-0.10656477
409,40900,-9.997281336575169,0.7385466,-0.03529248,-0.10315077,0.7800675,-0.048699744,-0.102933586
450,45000,18.803985205005556,0.9810488,-0.27465218,-0.099213526,0.8538368,-0.26576298,-0.09935341
491,49100,44.67477570468059,0.5056643,-0.08439362,-0.1023431,0.76056474,-0.09009885,-0.102249496
532,53200,63.64397473767533,0.98884475,-0.26870906,-0.099311285,0.77415824,-0.3297893,-0.09832805
573,57300,18.834291789348978,0.71920013,0.13009588,-0.10587125,0.746109,0.1378295,-0.10600926
614,61400,46.078170252490104,0.99120486,0.22549586,-0.107440494,0.72865605,0.14385282,-0.10610401
655,65500,81.52862577361044,0.6243466,0.246332,-0.10778323,0.71835226,0.16721566,-0.10648972
696,69600,-6.362538206761132,0.97087157,0.30485412,-0.10874586,0.7218589,0.13002197,-0.10586861
737,73700,85.32271031815205,0.92307186,-0.044518907,-0.102999,0.80521834,-0.10222515,-0.102050096
778,77800,88.03653789153893,0.5951373,0.020407237,-0.104066975,0.7322504,0.0056552305,-0.103826165
819,81900,71.05711590500171,0.59564,0.08287422,-0.1050945,0.70720994,0.0899998,-0.10521116
860,86000,75.78200783972572,0.512707,0.21094678,-0.107201174,0.7353787,0.12549643,-0.10580593
901,90100,75.38226314574442,0.80319136,0.28953263,-0.108493835,0.7121667,0.14979978,-0.10619926
942,94200,86.96077535105486,0.93840224,0.38356853,-0.11004064,0.7504854,0.096032254,-0.10531205
983,98300,57.13552852875684,0.98504186,-0.26653704,-0.09934701,0.78562266,-0.03723489,-0.10311755
1024,102400,96.4313606732049,0.8597225,0.36961225,-0.109811075,0.76995194,0.019403722,-0.104053736
1064,106400,67.3992283910118,0.9565281,0.35728785,-0.109608345,0.6550192,0.30017656,-0.10867033
1105,110500,88.3822496769015,0.9571902,0.13786593,-0.10599906,0.8797631,0.11090668,-0.10555695
1146,114600,73.15349954381544,0.6927725,0.029246867,-0.10421238,0.71993524,-0.024553047,-0.10333099
1187,118700,88.43674738799653,0.9681101,0.050241135,-0.104557715,0.93020827,0.03187413,-0.10425991
1228,122800,130.01642218211245,0.87806696,0.32658502,-0.109103315,0.71446717,0.22499265,-0.10743339
1269,126900,149.67134704415736,0.6541655,0.1216537,-0.10573239,0.7075695,0.08644266,-0.10515273
1310,131000,153.9937367871727,0.91538185,0.24571787,-0.107773125,0.81191695,0.20484637,-0.10710519
1351,135100,136.9578999652938,0.9475295,0.25772688,-0.10797066,0.75079894,0.21783428,-0.10731209
1392,139200,182.8588269680702,0.9831485,0.18660367,-0.10680075,0.78557014,0.2146062,-0.10726622
1433,143300,141.72794831871786,0.78370845,-0.25705126,-0.09950304,0.8115701,-0.27238214,-0.09926056
1474,147400,171.52209626520295,0.9751781,0.30312148,-0.10871736,0.79080796,0.1152742,-0.10563014
