Episode,Step,Reward,X-Target,Y-Target,Z-Target,X-Current,Y-Current,Z-Current 
40,4000,NaN,0.95025516,-0.21936853,-0.10012289,0.7131782,0.19874655,-0.10700773
81,8100,-78.44888388190516,0.88721174,0.31226867,-0.108867824,0.79569525,-0.022854501,-0.103357054
122,12200,-76.86426882544544,0.69151944,-0.27696502,-0.09917548,0.82133853,-0.05663119,-0.102803774
163,16300,-48.67362345179705,0.99767166,-0.008874143,-0.103585325,0.7409111,-0.11299268,-0.10187695
204,20400,0.847052957152592,0.8562834,0.19073048,-0.10686863,0.6409869,0.26235005,-0.108044565
245,24500,-6.901896845164327,0.70219445,0.1868638,-0.106805034,0.70439386,0.25616914,-0.10795729
286,28600,17.14496057262278,0.6753699,-0.09422681,-0.10218135,0.79467374,0.029062234,-0.104208544
327,32700,34.09003806394861,0.96066844,-0.03800093,-0.103106216,0.80107933,-0.14179057,-0.10139683
368,36800,29.244944581581283,0.9360722,0.23517643,-0.10759973,0.7166978,0.25769493,-0.10798454
409,40900,37.083191738432006,0.7385466,-0.03529248,-0.10315077,0.7531261,-0.055846527,-0.10281045
450,45000,84.42770048427558,0.9810488,-0.27465218,-0.099213526,0.8407184,-0.27061984,-0.09928628
491,49100,109.75504682251194,0.5056643,-0.08439362,-0.1023431,0.71248287,-0.07052638,-0.1025755
532,53200,139.71002116575505,0.98884475,-0.26870906,-0.099311285,0.7559669,-0.43813562,-0.096539706
573,57300,100.90718252016424,0.71920013,0.13009588,-0.10587125,0.7372781,0.1827446,-0.10672954
614,61400,130.07858308008494,0.99120486,0.22549586,-0.107440494,0.787874,0.19454807,-0.10692624
655,65500,158.3158652378918,0.6243466,0.246332,-0.10778323,0.71183985,0.17916258,-0.10667584
696,69600,90.74911816462094,0.97087157,0.30485412,-0.10874586,0.8000694,0.16054809,-0.10637592
737,73700,182.1587767618776,0.92307186,-0.044518907,-0.102999,0.8265624,-0.09994206,-0.10208727
778,77800,189.81330805977308,0.5951373,0.020407237,-0.104066975,0.7293121,-0.006084247,-0.10363559
819,81900,177.5073429136222,0.59564,0.08287422,-0.1050945,0.6924353,0.07901535,-0.105033666
860,86000,184.86470156447015,0.512707,0.21094678,-0.107201174,0.7155955,0.17195638,-0.10655649
901,90100,191.41493661773967,0.80319136,0.28953263,-0.108493835,0.7104032,0.16448686,-0.10643977
942,94200,199.95274489062263,0.93840224,0.38356853,-0.11004064,0.75429255,0.10286156,-0.105422445
983,98300,181.95530799089184,0.98504186,-0.26653704,-0.09934701,0.7952734,-0.08852824,-0.10227547
1024,102400,198.51431958943965,0.8597225,0.36961225,-0.109811075,0.7699699,0.019360334,-0.104051776
1064,106400,187.6289724369101,0.9565281,0.35728785,-0.109608345,0.87019306,0.33958286,-0.10931617
1105,110500,205.0714771122821,0.9571902,0.13786593,-0.10599906,0.9593516,0.121818915,-0.10573436
1146,114600,197.86665379674557,0.6927725,0.029246867,-0.10421238,0.71241564,-0.041158684,-0.10305473
1187,118700,206.23702566871324,0.9681101,0.050241135,-0.104557715,0.9672366,0.06520807,-0.10480417
1228,122800,235.4799105067466,0.87806696,0.32658502,-0.109103315,0.8563063,0.24683519,-0.10777362
1269,126900,251.01151489943626,0.6541655,0.1216537,-0.10573239,0.65950674,0.08397385,-0.105116196
1310,131000,252.48004653798014,0.91538185,0.24571787,-0.107773125,0.89937985,0.25732866,-0.10798162
1351,135100,248.39615693812627,0.9475295,0.25772688,-0.10797066,0.8452721,0.32103354,-0.109017
1392,139200,270.06192877639904,0.9831485,0.18660367,-0.10680075,0.9181367,0.19178405,-0.10688417
1433,143300,245.60114433416047,0.78370845,-0.25705126,-0.09950304,0.799745,-0.32729483,-0.09834939
1474,147400,271.8432667067889,0.9751781,0.30312148,-0.10871736,0.8787143,0.23621143,-0.10761004
