Episode,Step,Reward,X-Target,Y-Target,Z-Target,X-Current,Y-Current,Z-Current 
40,4000,NaN,0.95025516,-0.21936853,-0.10012289,0.7372487,0.07998191,-0.105043665
81,8100,-78.72511336192903,0.88721174,0.31226867,-0.108867824,0.79932994,-0.017017476,-0.10345006
122,12200,-75.23852266248586,0.69151944,-0.27696502,-0.09917548,0.83568764,-0.07666996,-0.10246871
163,16300,-48.19399685546724,0.99767166,-0.008874143,-0.103585325,0.7458279,-0.093315385,-0.10219557
204,20400,-1.4599971711147495,0.8562834,0.19073048,-0.10686863,0.6756418,0.21499664,-0.10727748
245,24500,-9.693071693628264,0.70219445,0.1868638,-0.106805034,0.7035392,0.23363313,-0.10757726
286,28600,10.14823251081379,0.6753699,-0.09422681,-0.10218135,0.80908775,0.016822757,-0.10401064
327,32700,32.30074656651745,0.96066844,-0.03800093,-0.103106216,0.81415385,-0.15787125,-0.10112619
368,36800,30.198871016861784,0.9360722,0.23517643,-0.10759973,0.7284466,0.21020927,-0.107184865
409,40900,40.13504734134914,0.7385466,-0.03529248,-0.10315077,0.74514824,-0.055123564,-0.10282826
450,45000,89.66870175645248,0.9810488,-0.27465218,-0.099213526,0.8037679,-0.27579102,-0.0991895
491,49100,111.86938907630466,0.5056643,-0.08439362,-0.1023431,0.6877847,-0.035845544,-0.103142105
532,53200,137.57803118655124,0.98884475,-0.26870906,-0.099311285,0.80339205,-0.27626505,-0.09918795
573,57300,106.73912088028578,0.71920013,0.13009588,-0.10587125,0.73103625,0.18097363,-0.10671217
614,61400,130.82715942158686,0.99120486,0.22549586,-0.107440494,0.82013917,0.16035895,-0.10637279
655,65500,159.08373155924113,0.6243466,0.246332,-0.10778323,0.7023711,0.18079166,-0.10670043
696,69600,94.68509599003004,0.97087157,0.30485412,-0.10874586,0.7979169,0.13984834,-0.106033154
737,73700,186.34667932883676,0.92307186,-0.044518907,-0.102999,0.82782716,-0.09637732,-0.102144025
778,77800,182.3461029714257,0.5951373,0.020407237,-0.104066975,0.7226056,0.0028820874,-0.10377997
819,81900,167.3108079311456,0.59564,0.08287422,-0.1050945,0.69451046,0.06988189,-0.10488044
860,86000,177.9474766785212,0.512707,0.21094678,-0.107201174,0.71489376,0.1622244,-0.10640547
901,90100,180.6193214564948,0.80319136,0.28953263,-0.108493835,0.703607,0.17432246,-0.10660055
942,94200,190.81828166006832,0.93840224,0.38356853,-0.11004064,0.7173179,0.1669757,-0.106480636
983,98300,171.57386432260128,0.98504186,-0.26653704,-0.09934701,0.79906225,-0.12231066,-0.10172742
1024,102400,188.43347057077835,0.8597225,0.36961225,-0.109811075,0.76996547,0.01937104,-0.10405317
1064,106400,181.11987305433283,0.9565281,0.35728785,-0.109608345,0.8857379,0.29670802,-0.10860873
1105,110500,196.75132633631767,0.9571902,0.13786593,-0.10599906,0.9525084,0.15131319,-0.106227666
1146,114600,188.70886208073193,0.6927725,0.029246867,-0.10421238,0.7235258,-0.058391985,-0.10277081
1187,118700,201.46645835415612,0.9681101,0.050241135,-0.104557715,0.95418394,-0.02690765,-0.10329072
1228,122800,225.2866735694429,0.87806696,0.32658502,-0.109103315,0.8322937,0.26785898,-0.10813932
1269,126900,238.49851963183525,0.6541655,0.1216537,-0.10573239,0.6666173,0.058800314,-0.10470327
1310,131000,245.2292948777118,0.91538185,0.24571787,-0.107773125,0.89684665,0.24760419,-0.107812084
1351,135100,237.60241699505355,0.9475295,0.25772688,-0.10797066,0.8199773,0.34591466,-0.10944426
1392,139200,264.7446740567985,0.9831485,0.18660367,-0.10680075,0.9122099,0.21105711,-0.107212126
1433,143300,236.4451122088976,0.78370845,-0.25705126,-0.09950304,0.7974504,-0.31383824,-0.09858103
1474,147400,267.9560778555085,0.9751781,0.30312148,-0.10871736,0.86766183,0.22641549,-0.107446596
